scan,dye1,dye2,dye3,dye4,dye5,dye6,dye1GT,dye2GT,dye3GT,dye4GT,dye5GT,dye6GT
1,301.0,21.0,44.0,196.0,47.0,25.0,False,False,False,False,False,False
2,285.0,16.0,46.0,195.0,55.0,27.0,False,False,False,False,False,False
3,270.0,14.0,38.0,173.0,66.0,23.0,False,False,False,False,False,False
4,247.0,23.0,26.0,177.0,74.0,19.0,False,False,False,False,False,False
5,222.0,28.0,20.0,162.0,77.0,20.0,False,False,False,False,False,False
6,208.0,30.0,20.0,134.0,87.0,22.0,False,False,False,False,False,False
7,183.0,30.0,15.0,102.0,88.0,23.0,False,False,False,False,False,False
8,161.0,26.0,26.0,87.0,83.0,27.0,False,False,False,False,False,False
9,144.0,16.0,33.0,81.0,79.0,31.0,False,False,False,False,False,False
10,132.0,19.0,34.0,91.0,66.0,40.0,False,False,False,False,False,False
11,115.0,28.0,26.0,94.0,50.0,48.0,False,False,False,False,False,False
12,113.0,33.0,23.0,94.0,43.0,56.0,False,False,False,False,False,False
13,100.0,36.0,21.0,89.0,35.0,60.0,False,False,False,False,False,False
14,95.0,27.0,24.0,95.0,31.0,64.0,False,False,False,False,False,False
15,84.0,16.0,24.0,104.0,34.0,60.0,False,False,False,False,False,False
16,73.0,12.0,33.0,143.0,29.0,52.0,False,False,False,False,False,False
17,67.0,10.0,35.0,148.0,22.0,44.0,False,False,False,False,False,False
18,66.0,12.0,35.0,163.0,21.0,33.0,False,False,False,False,False,False
19,56.0,14.0,34.0,151.0,25.0,21.0,False,False,False,False,False,False
20,54.0,9.0,37.0,139.0,22.0,16.0,False,False,False,False,False,False
21,57.0,4.0,37.0,133.0,16.0,18.0,False,False,False,False,False,False
22,54.0,0.0,34.0,126.0,21.0,22.0,False,False,False,False,False,False
23,47.0,4.0,29.0,119.0,24.0,24.0,False,False,False,False,False,False
24,43.0,7.0,31.0,124.0,17.0,23.0,False,False,False,False,False,False
25,48.0,1.0,39.0,125.0,12.0,17.0,False,False,False,False,False,False
26,53.0,-2.0,46.0,124.0,14.0,15.0,False,False,False,False,False,False
27,55.0,0.0,40.0,135.0,16.0,14.0,False,False,False,False,False,False
28,52.0,6.0,31.0,142.0,13.0,10.0,False,False,False,False,False,False
29,47.0,8.0,30.0,139.0,8.0,7.0,False,False,False,False,False,False
30,40.0,3.0,29.0,131.0,7.0,6.0,False,False,False,False,False,False
31,31.0,0.0,21.0,130.0,6.0,6.0,False,False,False,False,False,False
32,28.0,1.0,17.0,132.0,5.0,5.0,False,False,False,False,False,False
33,32.0,0.0,27.0,120.0,13.0,3.0,False,False,False,False,False,False
34,34.0,2.0,33.0,89.0,15.0,3.0,False,False,False,False,False,False
35,30.0,3.0,30.0,76.0,8.0,4.0,False,False,False,False,False,False
36,22.0,4.0,23.0,74.0,3.0,1.0,False,False,False,False,False,False
37,17.0,5.0,23.0,106.0,4.0,0.0,False,False,False,False,False,False
38,17.0,6.0,23.0,103.0,14.0,-3.0,False,False,False,False,False,False
39,20.0,0.0,30.0,93.0,24.0,-4.0,False,False,False,False,False,False
40,21.0,0.0,28.0,93.0,24.0,-1.0,False,False,False,False,False,False
41,17.0,2.0,26.0,98.0,17.0,1.0,False,False,False,False,False,False
42,16.0,0.0,26.0,88.0,12.0,2.0,False,False,False,False,False,False
43,18.0,-6.0,29.0,92.0,20.0,1.0,False,False,False,False,False,False
44,11.0,0.0,25.0,96.0,21.0,0.0,False,False,False,False,False,False
45,3.0,5.0,21.0,110.0,19.0,0.0,False,False,False,False,False,False
46,4.0,2.0,22.0,100.0,20.0,0.0,False,False,False,False,False,False
47,2.0,1.0,24.0,110.0,14.0,4.0,False,False,False,False,False,False
48,1.0,6.0,27.0,112.0,9.0,10.0,False,False,False,False,False,False
49,5.0,7.0,27.0,111.0,15.0,10.0,False,False,False,False,False,False
50,4.0,7.0,27.0,114.0,19.0,7.0,False,False,False,False,False,False
51,-2.0,12.0,29.0,117.0,14.0,6.0,False,False,False,False,False,False
52,-4.0,14.0,27.0,109.0,7.0,6.0,False,False,False,False,False,False
53,4.0,10.0,27.0,103.0,7.0,5.0,False,False,False,False,False,False
54,9.0,4.0,25.0,95.0,8.0,7.0,False,False,False,False,False,False
55,6.0,4.0,25.0,86.0,6.0,10.0,False,False,False,False,False,False
56,3.0,6.0,21.0,80.0,8.0,8.0,False,False,False,False,False,False
57,1.0,0.0,17.0,77.0,10.0,5.0,False,False,False,False,False,False
58,0.0,0.0,15.0,84.0,9.0,5.0,False,False,False,False,False,False
59,1.0,4.0,17.0,92.0,8.0,5.0,False,False,False,False,False,False
60,6.0,2.0,24.0,91.0,8.0,5.0,False,False,False,False,False,False
