scan,dye1,dye2,dye3,dye4,dye5,dye6,dye1GT,dye2GT,dye3GT,dye4GT,dye5GT,dye6GT
1,10.0,18.0,33.0,104.0,35.0,33.0,False,False,False,False,False,False
2,15.0,14.0,32.0,112.0,29.0,31.0,False,False,False,False,False,False
3,22.0,10.0,34.0,101.0,28.0,25.0,False,False,False,False,False,False
4,25.0,10.0,31.0,113.0,23.0,18.0,False,False,False,False,False,False
5,25.0,5.0,27.0,122.0,26.0,15.0,False,False,False,False,False,False
6,29.0,1.0,35.0,109.0,34.0,10.0,False,False,False,False,False,False
7,35.0,6.0,38.0,93.0,34.0,6.0,False,False,False,False,False,False
8,34.0,16.0,33.0,104.0,27.0,2.0,False,False,False,False,False,False
9,21.0,16.0,32.0,104.0,17.0,0.0,False,False,False,False,False,False
10,17.0,12.0,38.0,108.0,12.0,2.0,False,False,False,False,False,False
11,22.0,8.0,33.0,102.0,7.0,5.0,False,False,False,False,False,False
12,27.0,1.0,32.0,97.0,0.0,4.0,False,False,False,False,False,False
13,27.0,0.0,32.0,91.0,1.0,0.0,False,False,False,False,False,False
14,27.0,6.0,23.0,110.0,9.0,0.0,False,False,False,False,False,False
15,26.0,10.0,13.0,113.0,13.0,0.0,False,False,False,False,False,False
16,32.0,3.0,15.0,100.0,12.0,1.0,False,False,False,False,False,False
17,34.0,-5.0,20.0,82.0,15.0,0.0,False,False,False,False,False,False
18,43.0,-7.0,22.0,78.0,21.0,-1.0,False,False,False,False,False,False
19,44.0,-2.0,20.0,95.0,14.0,0.0,False,False,False,False,False,False
20,37.0,1.0,17.0,111.0,7.0,0.0,False,False,False,False,False,False
21,29.0,4.0,18.0,100.0,8.0,-1.0,False,False,False,False,False,False
22,24.0,8.0,19.0,87.0,12.0,0.0,False,False,False,False,False,False
23,23.0,10.0,15.0,85.0,15.0,4.0,False,False,False,False,False,False
24,21.0,9.0,10.0,91.0,15.0,9.0,False,False,False,False,False,False
25,27.0,11.0,8.0,98.0,21.0,10.0,False,False,False,False,False,False
26,34.0,10.0,4.0,97.0,27.0,10.0,False,False,False,False,False,False
27,40.0,6.0,2.0,94.0,32.0,12.0,False,False,False,False,False,False
28,41.0,7.0,1.0,86.0,35.0,15.0,False,False,False,False,False,False
29,49.0,10.0,3.0,81.0,34.0,17.0,False,False,False,False,False,False
30,51.0,5.0,4.0,80.0,30.0,17.0,False,False,False,False,False,False
31,47.0,1.0,18.0,69.0,25.0,18.0,False,False,False,False,False,False
32,42.0,3.0,21.0,61.0,17.0,16.0,False,False,False,False,False,False
33,37.0,6.0,32.0,66.0,13.0,15.0,False,False,False,False,False,False
34,28.0,2.0,39.0,63.0,14.0,15.0,False,False,False,False,False,False
35,28.0,0.0,37.0,74.0,15.0,13.0,False,False,False,False,False,False
36,34.0,1.0,32.0,70.0,20.0,9.0,False,False,False,False,False,False
37,39.0,6.0,28.0,64.0,26.0,6.0,False,False,False,False,False,False
38,37.0,12.0,23.0,55.0,21.0,6.0,False,False,False,False,False,False
39,30.0,11.0,24.0,49.0,11.0,8.0,False,False,False,False,False,False
40,29.0,6.0,30.0,47.0,9.0,9.0,False,False,False,False,False,False
41,30.0,7.0,30.0,62.0,6.0,13.0,False,False,False,False,False,False
42,28.0,6.0,30.0,62.0,3.0,14.0,False,False,False,False,False,False
43,23.0,2.0,33.0,44.0,6.0,14.0,False,False,False,False,False,False
44,17.0,2.0,30.0,34.0,6.0,12.0,False,False,False,False,False,False
45,14.0,5.0,24.0,37.0,10.0,11.0,False,False,False,False,False,False
46,12.0,7.0,29.0,38.0,18.0,13.0,False,False,False,False,False,False
47,7.0,8.0,33.0,41.0,16.0,12.0,False,False,False,False,False,False
48,9.0,7.0,24.0,58.0,8.0,9.0,False,False,False,False,False,False
49,13.0,7.0,16.0,61.0,7.0,7.0,False,False,False,False,False,False
50,14.0,4.0,13.0,63.0,8.0,6.0,False,False,False,False,False,False
51,11.0,2.0,7.0,56.0,10.0,4.0,False,False,False,False,False,False
52,12.0,5.0,1.0,51.0,14.0,1.0,False,False,False,False,False,False
53,13.0,7.0,0.0,51.0,12.0,1.0,False,False,False,False,False,False
54,14.0,5.0,2.0,52.0,3.0,5.0,False,False,False,False,False,False
