scan,dye1,dye2,dye3,dye4,dye5,dye6,dye1GT,dye2GT,dye3GT,dye4GT,dye5GT,dye6GT
1,58.0,21.0,8.0,99.0,62.0,50.0,False,False,False,False,False,False
2,49.0,18.0,16.0,85.0,58.0,48.0,False,False,False,False,False,False
3,43.0,11.0,23.0,50.0,62.0,44.0,False,False,False,False,False,False
4,40.0,10.0,22.0,35.0,70.0,38.0,False,False,False,False,False,False
5,32.0,15.0,20.0,45.0,66.0,31.0,False,False,False,False,False,False
6,20.0,14.0,25.0,56.0,51.0,27.0,False,False,False,False,False,False
7,13.0,8.0,31.0,59.0,42.0,25.0,False,False,False,False,False,False
8,9.0,10.0,31.0,60.0,39.0,24.0,False,False,False,False,False,False
9,7.0,9.0,31.0,73.0,32.0,25.0,False,False,False,False,False,False
10,8.0,4.0,28.0,81.0,22.0,27.0,False,False,False,False,False,False
11,11.0,6.0,22.0,98.0,15.0,27.0,False,False,False,False,False,False
12,14.0,5.0,12.0,113.0,12.0,24.0,False,False,False,False,False,False
13,15.0,2.0,12.0,117.0,13.0,23.0,False,False,False,False,False,False
14,11.0,0.0,17.0,107.0,22.0,24.0,False,False,False,False,False,False
15,6.0,-2.0,22.0,107.0,19.0,25.0,False,False,False,False,False,False
16,3.0,-1.0,22.0,107.0,10.0,23.0,False,False,False,False,False,False
17,15.0,1.0,27.0,106.0,9.0,23.0,False,False,False,False,False,False
18,20.0,2.0,34.0,101.0,8.0,22.0,False,False,False,False,False,False
19,20.0,17.0,35.0,100.0,7.0,21.0,False,False,False,False,False,False
20,15.0,25.0,31.0,92.0,10.0,21.0,False,False,False,False,False,False
21,17.0,20.0,35.0,86.0,15.0,19.0,False,False,False,False,False,False
22,22.0,14.0,34.0,96.0,11.0,16.0,False,False,False,False,False,False
23,21.0,8.0,26.0,131.0,4.0,15.0,False,False,False,False,False,False
24,19.0,5.0,18.0,136.0,2.0,14.0,False,False,False,False,False,False
25,12.0,6.0,17.0,134.0,0.0,12.0,False,False,False,False,False,False
26,8.0,8.0,16.0,115.0,2.0,11.0,False,False,False,False,False,False
27,4.0,11.0,15.0,102.0,4.0,12.0,False,False,False,False,False,False
28,-1.0,12.0,12.0,96.0,7.0,7.0,False,False,False,False,False,False
29,-1.0,12.0,13.0,84.0,11.0,3.0,False,False,False,False,False,False
30,2.0,11.0,18.0,72.0,10.0,4.0,False,False,False,False,False,False
31,5.0,8.0,21.0,71.0,3.0,4.0,False,False,False,False,False,False
32,8.0,11.0,18.0,90.0,0.0,5.0,False,False,False,False,False,False
33,12.0,16.0,16.0,97.0,0.0,3.0,False,False,False,False,False,False
34,21.0,13.0,17.0,95.0,6.0,0.0,False,False,False,False,False,False
35,31.0,7.0,16.0,93.0,8.0,1.0,False,False,False,False,False,False
36,34.0,8.0,12.0,98.0,5.0,0.0,False,False,False,False,False,False
37,32.0,14.0,1.0,98.0,0.0,0.0,False,False,False,False,False,False
38,43.0,9.0,0.0,93.0,0.0,0.0,False,False,False,False,False,False
39,42.0,0.0,5.0,85.0,2.0,0.0,False,False,False,False,False,False
40,42.0,-4.0,10.0,72.0,8.0,1.0,False,False,False,False,False,False
41,36.0,-4.0,13.0,60.0,14.0,1.0,False,False,False,False,False,False
42,27.0,0.0,19.0,63.0,19.0,0.0,False,False,False,False,False,False
43,23.0,0.0,20.0,56.0,16.0,0.0,False,False,False,False,False,False
44,26.0,2.0,22.0,56.0,14.0,2.0,False,False,False,False,False,False
45,28.0,4.0,21.0,56.0,14.0,1.0,False,False,False,False,False,False
46,27.0,5.0,20.0,54.0,11.0,0.0,False,False,False,False,False,False
47,24.0,4.0,19.0,57.0,4.0,1.0,False,False,False,False,False,False
48,23.0,7.0,18.0,56.0,0.0,2.0,False,False,False,False,False,False
49,25.0,13.0,18.0,45.0,6.0,1.0,False,False,False,False,False,False
50,26.0,12.0,19.0,37.0,12.0,1.0,False,False,False,False,False,False
51,27.0,11.0,16.0,36.0,10.0,4.0,False,False,False,False,False,False
52,27.0,14.0,14.0,31.0,9.0,6.0,False,False,False,False,False,False
53,23.0,16.0,18.0,30.0,10.0,5.0,False,False,False,False,False,False
54,17.0,12.0,18.0,23.0,6.0,5.0,False,False,False,False,False,False
55,23.0,4.0,20.0,28.0,7.0,4.0,False,False,False,False,False,False
56,25.0,0.0,20.0,40.0,12.0,4.0,False,False,False,False,False,False
57,17.0,6.0,15.0,54.0,13.0,5.0,False,False,False,False,False,False
58,12.0,16.0,10.0,55.0,11.0,6.0,False,False,False,False,False,False
59,13.0,11.0,9.0,57.0,5.0,7.0,False,False,False,False,False,False
60,11.0,13.0,3.0,61.0,0.0,5.0,False,False,False,False,False,False
61,17.0,11.0,0.0,67.0,-2.0,3.0,False,False,False,False,False,False
62,21.0,6.0,1.0,66.0,0.0,3.0,False,False,False,False,False,False
63,19.0,5.0,4.0,66.0,1.0,0.0,False,False,False,False,False,False
64,19.0,6.0,4.0,50.0,5.0,0.0,False,False,False,False,False,False
65,12.0,6.0,5.0,37.0,13.0,0.0,False,False,False,False,False,False
66,8.0,6.0,5.0,40.0,16.0,0.0,False,False,False,False,False,False
67,9.0,7.0,2.0,53.0,11.0,0.0,False,False,False,False,False,False
68,10.0,5.0,6.0,54.0,6.0,0.0,False,False,False,False,False,False
69,15.0,0.0,10.0,51.0,4.0,0.0,False,False,False,False,False,False
70,20.0,0.0,11.0,69.0,0.0,0.0,False,False,False,False,False,False
71,23.0,2.0,8.0,82.0,0.0,0.0,False,False,False,False,False,False
72,23.0,3.0,2.0,73.0,1.0,-1.0,False,False,False,False,False,False
73,22.0,2.0,-1.0,60.0,6.0,0.0,False,False,False,False,False,False
74,21.0,0.0,-2.0,54.0,9.0,1.0,False,False,False,False,False,False
75,15.0,-8.0,0.0,55.0,6.0,0.0,False,False,False,False,False,False
76,13.0,-11.0,2.0,62.0,4.0,2.0,False,False,False,False,False,False
77,10.0,-3.0,6.0,55.0,4.0,7.0,False,False,False,False,False,False
78,3.0,0.0,12.0,58.0,5.0,13.0,False,False,False,False,False,False
79,0.0,-1.0,14.0,57.0,8.0,13.0,False,False,False,False,False,False
80,1.0,0.0,10.0,59.0,11.0,12.0,False,False,False,False,False,False
81,7.0,5.0,5.0,56.0,16.0,13.0,False,False,False,False,False,False
82,7.0,0.0,4.0,59.0,15.0,16.0,False,False,False,False,False,False
83,7.0,-3.0,5.0,73.0,11.0,18.0,False,False,False,False,False,False
84,6.0,1.0,6.0,83.0,15.0,18.0,False,False,False,False,False,False
85,6.0,8.0,9.0,78.0,16.0,17.0,False,False,False,False,False,False
86,7.0,12.0,15.0,76.0,9.0,19.0,False,False,False,False,False,False
87,11.0,14.0,20.0,65.0,3.0,22.0,False,False,False,False,False,False
88,15.0,10.0,31.0,50.0,6.0,21.0,False,False,False,False,False,True
89,14.0,3.0,41.0,46.0,15.0,22.0,False,False,False,False,False,True
90,14.0,-2.0,49.0,45.0,22.0,31.0,False,False,False,False,False,True
91,15.0,0.0,56.0,42.0,21.0,48.0,False,False,False,False,False,True
92,19.0,5.0,55.0,47.0,16.0,81.0,False,False,False,False,False,True
93,23.0,6.0,45.0,48.0,18.0,134.0,False,False,False,False,False,True
94,18.0,10.0,36.0,40.0,26.0,215.0,False,False,False,False,False,True
95,14.0,17.0,31.0,24.0,29.0,329.0,False,False,False,False,False,True
96,11.0,17.0,27.0,17.0,23.0,481.0,False,False,False,False,False,True
97,6.0,15.0,29.0,15.0,23.0,650.0,False,False,False,False,False,True
98,0.0,20.0,30.0,18.0,25.0,810.0,False,False,False,False,False,True
99,1.0,24.0,25.0,24.0,14.0,944.0,False,False,False,False,False,True
100,11.0,18.0,19.0,22.0,2.0,1037.0,False,False,False,False,False,True
101,16.0,20.0,18.0,19.0,0.0,1060.0,False,False,False,False,False,True
102,5.0,26.0,16.0,19.0,-1.0,994.0,False,False,False,False,False,True
103,0.0,19.0,15.0,20.0,-1.0,884.0,False,False,False,False,False,True
104,0.0,21.0,11.0,10.0,2.0,753.0,False,False,False,False,False,True
105,1.0,25.0,8.0,11.0,4.0,600.0,False,False,False,False,False,True
106,7.0,20.0,8.0,18.0,2.0,446.0,False,False,False,False,False,True
107,15.0,13.0,11.0,21.0,3.0,315.0,False,False,False,False,False,True
108,23.0,15.0,13.0,22.0,7.0,211.0,False,False,False,False,False,True
109,27.0,17.0,9.0,22.0,7.0,142.0,False,False,False,False,False,True
110,30.0,8.0,10.0,22.0,2.0,101.0,False,False,False,False,False,True
111,24.0,12.0,11.0,23.0,0.0,74.0,False,False,False,False,False,True
112,23.0,8.0,14.0,33.0,1.0,54.0,False,False,False,False,False,True
113,22.0,2.0,15.0,22.0,4.0,39.0,False,False,False,False,False,True
114,20.0,2.0,12.0,24.0,5.0,27.0,False,False,False,False,False,True
115,18.0,3.0,5.0,30.0,10.0,16.0,False,False,False,False,False,True
116,13.0,2.0,4.0,41.0,11.0,10.0,False,False,False,False,False,True
117,12.0,2.0,7.0,46.0,9.0,6.0,False,False,False,False,False,True
