scan,dye1,dye2,dye3,dye4,dye5,dye6,dye1GT,dye2GT,dye3GT,dye4GT,dye5GT,dye6GT
1,12.0,7.0,24.0,150.0,43.0,11.0,False,False,False,False,False,False
2,0.0,3.0,25.0,136.0,47.0,5.0,False,False,False,False,False,False
3,2.0,0.0,29.0,123.0,50.0,7.0,False,False,False,False,False,False
4,11.0,0.0,30.0,106.0,48.0,11.0,False,False,False,False,False,False
5,11.0,3.0,28.0,99.0,50.0,10.0,False,False,False,False,False,False
6,8.0,8.0,28.0,97.0,51.0,9.0,False,False,False,False,False,False
7,15.0,4.0,27.0,89.0,47.0,11.0,False,False,False,False,False,False
8,30.0,0.0,25.0,74.0,38.0,8.0,False,False,False,False,False,False
9,43.0,1.0,23.0,81.0,39.0,5.0,False,False,False,False,False,False
10,56.0,4.0,25.0,103.0,49.0,6.0,False,False,False,False,False,False
11,70.0,6.0,28.0,95.0,47.0,8.0,False,False,False,False,False,False
12,91.0,8.0,29.0,89.0,39.0,15.0,False,False,False,False,False,False
13,105.0,6.0,23.0,75.0,32.0,20.0,False,False,False,False,False,False
14,118.0,0.0,20.0,77.0,33.0,21.0,False,False,False,False,False,False
15,124.0,0.0,18.0,85.0,27.0,24.0,False,False,False,False,False,False
16,129.0,12.0,13.0,109.0,16.0,30.0,False,False,False,False,False,False
17,150.0,19.0,8.0,104.0,11.0,34.0,False,False,False,False,False,False
18,174.0,24.0,11.0,100.0,13.0,35.0,False,False,False,False,False,False
19,189.0,25.0,14.0,106.0,13.0,36.0,False,False,False,False,False,False
20,196.0,26.0,12.0,112.0,9.0,37.0,False,False,False,False,False,False
21,201.0,28.0,12.0,109.0,10.0,38.0,False,False,False,False,False,False
22,196.0,26.0,16.0,96.0,13.0,37.0,False,False,False,False,False,False
23,202.0,15.0,20.0,90.0,16.0,40.0,False,False,False,False,False,False
24,197.0,10.0,15.0,87.0,9.0,43.0,False,False,False,False,False,False
25,185.0,22.0,12.0,101.0,5.0,44.0,False,False,False,False,False,False
26,167.0,29.0,13.0,104.0,8.0,40.0,False,False,False,False,False,False
27,170.0,24.0,12.0,105.0,10.0,39.0,False,False,False,False,False,False
28,166.0,16.0,11.0,97.0,8.0,40.0,False,False,False,False,False,False
29,155.0,10.0,13.0,91.0,5.0,37.0,False,False,False,False,False,False
30,140.0,18.0,11.0,87.0,3.0,33.0,False,False,False,False,False,False
31,124.0,26.0,10.0,86.0,5.0,28.0,False,False,False,False,False,False
32,113.0,20.0,15.0,83.0,15.0,19.0,False,False,False,False,False,False
33,99.0,14.0,16.0,70.0,19.0,10.0,False,False,False,False,False,False
34,83.0,20.0,26.0,73.0,14.0,6.0,False,False,False,False,False,False
35,75.0,22.0,29.0,65.0,18.0,3.0,False,False,False,False,False,False
36,68.0,16.0,30.0,69.0,15.0,0.0,False,False,False,False,False,False
37,61.0,12.0,30.0,80.0,9.0,1.0,False,False,False,False,False,False
38,59.0,8.0,28.0,83.0,7.0,3.0,False,False,False,False,False,False
39,54.0,9.0,24.0,74.0,11.0,1.0,False,False,False,False,False,False
40,48.0,16.0,21.0,67.0,14.0,-1.0,False,False,False,False,False,False
41,47.0,14.0,22.0,71.0,12.0,0.0,False,False,False,False,False,False
42,45.0,3.0,27.0,66.0,18.0,0.0,False,False,False,False,False,False
43,33.0,0.0,35.0,60.0,24.0,-1.0,False,False,False,False,False,False
44,22.0,3.0,42.0,52.0,20.0,-4.0,False,False,False,False,False,False
45,16.0,2.0,50.0,54.0,14.0,0.0,False,False,False,False,False,False
46,12.0,5.0,47.0,59.0,7.0,4.0,False,False,False,False,False,False
47,18.0,8.0,44.0,68.0,0.0,4.0,False,False,False,False,False,False
48,20.0,8.0,44.0,65.0,4.0,4.0,False,False,False,False,False,False
49,13.0,17.0,42.0,59.0,14.0,6.0,False,False,False,False,False,False
50,7.0,15.0,37.0,52.0,16.0,7.0,False,False,False,False,False,False
51,5.0,10.0,33.0,52.0,12.0,5.0,False,False,False,False,False,False
52,5.0,8.0,29.0,56.0,9.0,2.0,False,False,False,False,False,False
53,6.0,2.0,28.0,60.0,11.0,3.0,False,False,False,False,False,False
54,4.0,0.0,29.0,57.0,11.0,6.0,False,False,False,False,False,False
55,1.0,0.0,32.0,55.0,4.0,6.0,False,False,False,False,False,False
56,0.0,1.0,30.0,73.0,1.0,3.0,False,False,False,False,False,False
57,0.0,2.0,23.0,67.0,6.0,3.0,False,False,False,False,False,False
58,4.0,1.0,21.0,66.0,16.0,4.0,False,False,False,False,False,False
59,0.0,6.0,20.0,68.0,14.0,5.0,False,False,False,False,False,False
60,-3.0,16.0,16.0,68.0,8.0,6.0,False,False,False,False,False,False
61,-6.0,19.0,13.0,60.0,6.0,4.0,False,False,False,False,False,False
62,-3.0,13.0,20.0,60.0,8.0,4.0,False,False,False,False,False,False
63,-1.0,6.0,23.0,67.0,11.0,4.0,False,False,False,False,False,False
64,-3.0,8.0,12.0,67.0,15.0,0.0,False,False,False,False,False,False
65,-4.0,14.0,6.0,52.0,18.0,-3.0,False,False,False,False,False,False
66,-1.0,20.0,8.0,42.0,15.0,-3.0,False,False,False,False,False,False
67,3.0,21.0,7.0,51.0,12.0,-1.0,False,False,False,False,False,False
68,4.0,14.0,4.0,61.0,9.0,0.0,False,False,False,False,False,False
69,4.0,12.0,6.0,70.0,7.0,1.0,False,False,False,False,False,False
70,3.0,15.0,3.0,66.0,8.0,0.0,False,False,False,False,False,False
71,8.0,13.0,4.0,57.0,10.0,-2.0,False,False,False,False,False,False
72,12.0,14.0,5.0,48.0,6.0,-1.0,False,False,False,False,False,False
73,13.0,15.0,4.0,44.0,1.0,3.0,False,False,False,False,False,False
74,12.0,7.0,8.0,50.0,3.0,7.0,False,False,False,False,False,False
75,10.0,1.0,8.0,56.0,10.0,5.0,False,False,False,False,False,False
76,14.0,2.0,4.0,60.0,12.0,3.0,False,False,False,False,False,False
77,14.0,6.0,3.0,58.0,13.0,1.0,False,False,False,False,False,False
78,11.0,6.0,5.0,59.0,13.0,3.0,False,False,False,False,False,False
79,13.0,2.0,4.0,63.0,2.0,9.0,False,False,False,False,False,False
80,15.0,-4.0,0.0,63.0,0.0,10.0,False,False,False,False,False,False
81,14.0,-10.0,0.0,54.0,4.0,12.0,False,False,False,False,False,False
82,14.0,-8.0,0.0,59.0,4.0,13.0,False,False,False,False,False,False
83,13.0,0.0,-2.0,72.0,0.0,14.0,False,False,False,False,False,False
84,7.0,4.0,-4.0,70.0,0.0,15.0,False,False,False,False,False,False
85,7.0,3.0,4.0,59.0,2.0,17.0,False,False,False,False,False,False
86,11.0,-2.0,13.0,56.0,4.0,17.0,False,False,False,False,False,False
87,12.0,-6.0,18.0,58.0,5.0,17.0,False,False,False,False,False,True
88,13.0,-5.0,21.0,64.0,7.0,19.0,False,False,False,False,False,True
89,13.0,0.0,28.0,77.0,14.0,25.0,False,False,False,False,False,True
90,13.0,2.0,33.0,68.0,8.0,37.0,False,False,False,False,False,True
91,15.0,0.0,47.0,55.0,13.0,63.0,False,False,False,False,False,True
92,18.0,-1.0,51.0,42.0,26.0,121.0,False,False,False,False,False,True
93,24.0,4.0,46.0,38.0,33.0,225.0,False,False,False,False,False,True
94,26.0,8.0,36.0,40.0,32.0,387.0,False,False,False,False,False,True
95,20.0,6.0,31.0,41.0,29.0,616.0,False,False,False,False,False,True
96,13.0,4.0,28.0,38.0,32.0,914.0,False,False,False,False,False,True
97,10.0,4.0,31.0,34.0,34.0,1258.0,False,False,False,False,False,True
98,9.0,4.0,36.0,29.0,30.0,1598.0,False,False,False,False,False,True
99,6.0,7.0,35.0,29.0,25.0,1883.0,False,False,False,False,False,True
100,6.0,10.0,30.0,29.0,24.0,2080.0,False,False,False,False,False,True
101,8.0,14.0,29.0,26.0,21.0,2165.0,False,False,False,False,False,True
102,13.0,17.0,31.0,26.0,15.0,2102.0,False,False,False,False,False,True
103,17.0,11.0,31.0,24.0,10.0,1907.0,False,False,False,False,False,True
104,17.0,11.0,30.0,28.0,2.0,1625.0,False,False,False,False,False,True
105,17.0,10.0,27.0,29.0,0.0,1299.0,False,False,False,False,False,True
106,18.0,10.0,28.0,12.0,13.0,978.0,False,False,False,False,False,True
107,16.0,16.0,28.0,7.0,16.0,693.0,False,False,False,False,False,True
108,19.0,17.0,22.0,18.0,5.0,469.0,False,False,False,False,False,True
109,20.0,14.0,17.0,40.0,4.0,317.0,False,False,False,False,False,True
110,16.0,17.0,14.0,34.0,8.0,219.0,False,False,False,False,False,True
111,17.0,11.0,16.0,29.0,7.0,156.0,False,False,False,False,False,True
112,20.0,6.0,10.0,27.0,5.0,117.0,False,False,False,False,False,True
113,16.0,16.0,9.0,23.0,9.0,86.0,False,False,False,False,False,True
114,10.0,14.0,14.0,34.0,13.0,57.0,False,False,False,False,False,True
115,13.0,2.0,15.0,43.0,11.0,33.0,False,False,False,False,False,True
116,14.0,0.0,15.0,41.0,9.0,17.0,False,False,False,False,False,True
117,8.0,9.0,16.0,42.0,7.0,10.0,False,False,False,False,False,True
118,4.0,9.0,19.0,45.0,7.0,9.0,False,False,False,False,False,True
119,6.0,0.0,18.0,43.0,6.0,9.0,False,False,False,False,False,False
120,8.0,-1.0,18.0,55.0,1.0,7.0,False,False,False,False,False,False
121,8.0,4.0,16.0,59.0,3.0,1.0,False,False,False,False,False,False
122,5.0,6.0,9.0,51.0,5.0,0.0,False,False,False,False,False,False
123,1.0,2.0,2.0,61.0,6.0,0.0,False,False,False,False,False,False
124,3.0,5.0,1.0,61.0,4.0,0.0,False,False,False,False,False,False
125,9.0,13.0,6.0,48.0,1.0,0.0,False,False,False,False,False,False
126,10.0,18.0,10.0,28.0,5.0,0.0,False,False,False,False,False,False
127,8.0,12.0,14.0,27.0,9.0,0.0,False,False,False,False,False,False
128,9.0,1.0,18.0,35.0,7.0,1.0,False,False,False,False,False,False
129,7.0,0.0,21.0,36.0,6.0,0.0,False,False,False,False,False,False
130,9.0,5.0,14.0,43.0,7.0,0.0,False,False,False,False,False,False
131,6.0,6.0,10.0,40.0,1.0,1.0,False,False,False,False,False,False
132,0.0,5.0,15.0,39.0,-1.0,3.0,False,False,False,False,False,False
133,2.0,1.0,20.0,45.0,5.0,1.0,False,False,False,False,False,True
134,6.0,2.0,20.0,46.0,12.0,3.0,False,False,False,False,False,True
135,3.0,2.0,19.0,38.0,9.0,14.0,False,False,False,False,False,True
136,0.0,0.0,23.0,33.0,4.0,23.0,False,False,False,False,False,True
137,0.0,0.0,22.0,34.0,3.0,30.0,False,False,False,False,False,True
138,0.0,0.0,11.0,35.0,9.0,40.0,False,False,False,False,False,True
139,2.0,0.0,8.0,26.0,19.0,53.0,False,False,False,False,False,True
140,4.0,0.0,10.0,14.0,19.0,65.0,False,False,False,False,False,True
141,2.0,6.0,10.0,16.0,11.0,90.0,False,False,False,False,False,True
142,6.0,6.0,11.0,12.0,9.0,133.0,False,False,False,False,False,True
143,12.0,5.0,11.0,7.0,15.0,214.0,False,False,False,False,False,True
144,11.0,13.0,9.0,9.0,21.0,351.0,False,False,False,False,False,True
145,11.0,11.0,14.0,3.0,31.0,563.0,False,False,False,False,False,True
146,14.0,3.0,20.0,2.0,38.0,855.0,False,False,False,False,False,True
147,16.0,3.0,16.0,6.0,35.0,1209.0,False,False,False,False,False,True
148,22.0,6.0,13.0,10.0,30.0,1583.0,False,False,False,False,False,True
149,20.0,11.0,10.0,19.0,24.0,1908.0,False,False,False,False,False,True
150,15.0,13.0,7.0,24.0,14.0,2107.0,False,False,False,False,False,True
151,14.0,10.0,6.0,27.0,4.0,2147.0,False,False,False,False,False,True
152,12.0,16.0,3.0,34.0,0.0,2038.0,False,False,False,False,False,True
153,9.0,18.0,1.0,36.0,2.0,1795.0,False,False,False,False,False,True
154,10.0,19.0,0.0,41.0,0.0,1460.0,False,False,False,False,False,True
155,12.0,21.0,1.0,38.0,-5.0,1111.0,False,False,False,False,False,True
156,8.0,24.0,6.0,26.0,0.0,795.0,False,False,False,False,False,True
157,10.0,24.0,11.0,15.0,2.0,537.0,False,False,False,False,False,True
158,20.0,28.0,9.0,26.0,0.0,360.0,False,False,False,False,False,True
159,26.0,34.0,2.0,36.0,2.0,244.0,False,False,False,False,False,True
160,28.0,37.0,1.0,27.0,8.0,170.0,False,False,False,False,False,True
161,34.0,34.0,4.0,12.0,5.0,123.0,False,False,False,False,False,True
162,23.0,50.0,1.0,17.0,8.0,84.0,False,False,False,False,False,True
163,7.0,67.0,0.0,25.0,11.0,58.0,False,False,False,False,False,True
164,2.0,68.0,0.0,24.0,10.0,42.0,False,False,False,False,False,True
165,1.0,69.0,2.0,32.0,8.0,30.0,False,False,False,False,False,True
166,0.0,74.0,4.0,43.0,4.0,22.0,False,False,False,False,False,True
167,-4.0,71.0,9.0,31.0,6.0,19.0,False,False,False,False,False,True
