scan,dye1,dye2,dye3,dye4,dye5,dye6,dye1GT,dye2GT,dye3GT,dye4GT,dye5GT,dye6GT
1,403.0,24.0,13.0,189.0,37.0,18.0,False,False,False,False,False,False
2,390.0,21.0,17.0,166.0,45.0,20.0,False,False,False,False,False,False
3,375.0,26.0,15.0,139.0,52.0,22.0,False,False,False,False,False,False
4,361.0,20.0,12.0,122.0,59.0,22.0,False,False,False,False,False,False
5,340.0,23.0,16.0,127.0,66.0,26.0,False,False,False,False,False,False
6,316.0,21.0,15.0,116.0,65.0,34.0,False,False,False,False,False,False
7,303.0,13.0,19.0,98.0,63.0,43.0,False,False,False,False,False,False
8,289.0,8.0,25.0,81.0,59.0,48.0,False,False,False,False,False,False
9,263.0,4.0,30.0,77.0,57.0,50.0,False,False,False,False,False,False
10,245.0,-1.0,32.0,68.0,58.0,51.0,False,False,False,False,False,False
11,235.0,0.0,32.0,67.0,56.0,54.0,False,False,False,False,False,False
12,215.0,9.0,28.0,77.0,45.0,56.0,False,False,False,False,False,False
13,192.0,16.0,26.0,90.0,34.0,52.0,False,False,False,False,False,False
14,162.0,19.0,24.0,107.0,28.0,45.0,False,False,False,False,False,False
15,135.0,17.0,22.0,119.0,23.0,39.0,False,False,False,False,False,False
16,118.0,13.0,25.0,118.0,22.0,32.0,False,False,False,False,False,False
17,109.0,12.0,28.0,115.0,21.0,23.0,False,False,False,False,False,False
18,102.0,12.0,27.0,110.0,19.0,19.0,False,False,False,False,False,False
19,84.0,14.0,26.0,103.0,18.0,21.0,False,False,False,False,False,False
20,65.0,19.0,30.0,107.0,9.0,20.0,False,False,False,False,False,False
21,54.0,23.0,29.0,103.0,1.0,17.0,False,False,False,False,False,False
22,53.0,27.0,28.0,100.0,8.0,14.0,False,False,False,False,False,False
23,49.0,20.0,25.0,94.0,14.0,15.0,False,False,False,False,False,False
24,44.0,10.0,27.0,104.0,5.0,18.0,False,False,False,False,False,False
25,45.0,11.0,25.0,103.0,2.0,14.0,False,False,False,False,False,False
26,44.0,12.0,22.0,103.0,10.0,9.0,False,False,False,False,False,False
27,39.0,6.0,19.0,99.0,12.0,7.0,False,False,False,False,False,False
28,31.0,2.0,15.0,110.0,10.0,7.0,False,False,False,False,False,False
29,22.0,1.0,14.0,102.0,5.0,5.0,False,False,False,False,False,False
30,18.0,6.0,15.0,105.0,8.0,3.0,False,False,False,False,False,False
31,15.0,12.0,16.0,98.0,18.0,3.0,False,False,False,False,False,False
32,12.0,11.0,16.0,90.0,22.0,2.0,False,False,False,False,False,False
33,7.0,7.0,14.0,82.0,18.0,0.0,False,False,False,False,False,False
34,3.0,4.0,18.0,85.0,10.0,0.0,False,False,False,False,False,False
35,0.0,6.0,26.0,94.0,5.0,1.0,False,False,False,False,False,False
36,1.0,13.0,31.0,100.0,2.0,3.0,False,False,False,False,False,False
37,3.0,16.0,27.0,97.0,0.0,1.0,False,False,False,False,False,False
38,7.0,8.0,25.0,92.0,1.0,0.0,False,False,False,False,False,False
39,13.0,2.0,23.0,86.0,6.0,0.0,False,False,False,False,False,False
40,19.0,5.0,20.0,86.0,5.0,0.0,False,False,False,False,False,False
41,20.0,9.0,17.0,86.0,7.0,0.0,False,False,False,False,False,False
42,21.0,7.0,18.0,78.0,12.0,1.0,False,False,False,False,False,False
43,18.0,2.0,20.0,77.0,10.0,3.0,False,False,False,False,False,False
44,10.0,0.0,20.0,75.0,4.0,4.0,False,False,False,False,False,False
45,5.0,0.0,22.0,82.0,4.0,6.0,False,False,False,False,False,False
46,8.0,-4.0,22.0,80.0,9.0,6.0,False,False,False,False,False,False
47,6.0,0.0,24.0,76.0,14.0,6.0,False,False,False,False,False,False
48,1.0,5.0,27.0,66.0,14.0,8.0,False,False,False,False,False,False
49,0.0,6.0,29.0,65.0,10.0,5.0,False,False,False,False,False,False
50,0.0,10.0,26.0,69.0,7.0,3.0,False,False,False,False,False,False
51,6.0,13.0,23.0,68.0,4.0,5.0,False,False,False,False,False,False
52,5.0,15.0,17.0,56.0,1.0,4.0,False,False,False,False,False,False
53,8.0,18.0,16.0,46.0,5.0,0.0,False,False,False,False,False,False
54,12.0,10.0,16.0,43.0,7.0,0.0,False,False,False,False,False,False
55,14.0,1.0,17.0,50.0,8.0,1.0,False,False,False,False,False,False
56,12.0,0.0,14.0,49.0,7.0,5.0,False,False,False,False,False,False
57,12.0,2.0,11.0,61.0,3.0,7.0,False,False,False,False,False,False
58,10.0,12.0,11.0,71.0,1.0,8.0,False,False,False,False,False,False
59,9.0,17.0,13.0,76.0,3.0,8.0,False,False,False,False,False,False
60,11.0,8.0,16.0,70.0,7.0,7.0,False,False,False,False,False,False
61,16.0,0.0,19.0,68.0,8.0,8.0,False,False,False,False,False,False
62,15.0,5.0,20.0,59.0,8.0,7.0,False,False,False,False,False,False
63,9.0,10.0,19.0,46.0,7.0,7.0,False,False,False,False,False,False
64,5.0,7.0,18.0,41.0,13.0,6.0,False,False,False,False,False,False
65,7.0,2.0,20.0,45.0,10.0,3.0,False,False,False,False,False,False
66,9.0,8.0,17.0,46.0,1.0,2.0,False,False,False,False,False,False
67,7.0,15.0,8.0,47.0,0.0,1.0,False,False,False,False,False,False
68,9.0,16.0,2.0,64.0,3.0,2.0,False,False,False,False,False,False
69,15.0,14.0,4.0,71.0,5.0,3.0,False,False,False,False,False,False
70,24.0,9.0,11.0,67.0,2.0,4.0,False,False,False,False,False,False
71,28.0,3.0,15.0,73.0,0.0,2.0,False,False,False,False,False,False
72,32.0,0.0,14.0,79.0,3.0,0.0,False,False,False,False,False,False
73,41.0,0.0,13.0,76.0,4.0,0.0,False,False,False,False,False,False
74,43.0,2.0,8.0,66.0,6.0,0.0,False,False,False,False,False,False
75,37.0,7.0,2.0,52.0,7.0,0.0,False,False,False,False,False,False
76,35.0,5.0,3.0,48.0,6.0,0.0,False,False,False,False,False,False
77,35.0,-1.0,3.0,37.0,5.0,0.0,False,False,False,False,False,False
78,34.0,-4.0,2.0,46.0,5.0,0.0,False,False,False,False,False,False
79,27.0,-3.0,2.0,49.0,0.0,0.0,False,False,False,False,False,False
80,23.0,-7.0,3.0,53.0,1.0,3.0,False,False,False,False,False,False
81,20.0,-8.0,1.0,55.0,8.0,4.0,False,False,False,False,False,False
82,18.0,-5.0,2.0,69.0,6.0,6.0,False,False,False,False,False,False
83,17.0,-1.0,3.0,75.0,1.0,7.0,False,False,False,False,False,False
