scan,dye1,dye2,dye3,dye4,dye5,dye6,dye1GT,dye2GT,dye3GT,dye4GT,dye5GT,dye6GT
1,12.0,24.0,32.0,38.0,10.0,3.0,False,False,False,False,False,False
2,15.0,24.0,43.0,44.0,11.0,0.0,False,False,False,False,False,False
3,18.0,22.0,54.0,46.0,1.0,0.0,False,False,False,False,False,False
4,20.0,21.0,66.0,59.0,0.0,0.0,False,False,False,False,False,False
5,19.0,26.0,64.0,58.0,2.0,-1.0,False,False,False,False,False,False
6,13.0,33.0,52.0,72.0,6.0,-1.0,False,False,False,False,False,False
7,11.0,34.0,42.0,83.0,12.0,0.0,False,False,False,False,False,False
8,14.0,30.0,42.0,98.0,23.0,0.0,False,False,False,False,False,False
9,18.0,26.0,40.0,97.0,25.0,1.0,False,False,False,False,False,False
10,20.0,25.0,31.0,101.0,24.0,0.0,False,False,False,False,False,False
11,15.0,27.0,25.0,117.0,32.0,1.0,False,False,False,False,False,False
12,16.0,25.0,25.0,132.0,39.0,1.0,False,False,False,False,False,False
13,25.0,21.0,24.0,136.0,34.0,0.0,False,False,False,False,False,False
14,30.0,20.0,22.0,132.0,28.0,3.0,False,False,False,False,False,False
15,26.0,21.0,22.0,133.0,27.0,8.0,False,False,False,False,False,False
16,17.0,18.0,27.0,127.0,27.0,9.0,False,False,False,False,False,False
17,3.0,16.0,31.0,122.0,29.0,12.0,False,False,False,False,False,False
18,-4.0,22.0,25.0,112.0,27.0,21.0,False,False,False,False,False,False
19,-4.0,19.0,23.0,124.0,28.0,29.0,False,False,False,False,False,False
20,0.0,11.0,20.0,117.0,35.0,32.0,False,False,False,False,False,False
21,1.0,12.0,15.0,109.0,43.0,37.0,False,False,False,False,False,False
22,4.0,16.0,12.0,104.0,44.0,40.0,False,False,False,False,False,False
23,7.0,12.0,13.0,113.0,37.0,38.0,False,False,False,False,False,False
24,8.0,3.0,17.0,97.0,28.0,35.0,False,False,False,False,False,False
25,4.0,3.0,19.0,83.0,22.0,32.0,False,False,False,False,False,False
26,0.0,9.0,14.0,79.0,23.0,25.0,False,False,False,False,False,False
27,0.0,8.0,22.0,95.0,20.0,21.0,False,False,False,False,False,False
28,0.0,7.0,25.0,97.0,12.0,19.0,False,False,False,False,False,False
29,0.0,6.0,23.0,100.0,10.0,16.0,False,False,False,False,False,False
30,1.0,5.0,21.0,101.0,8.0,13.0,False,False,False,False,False,False
31,2.0,9.0,23.0,118.0,6.0,13.0,False,False,False,False,False,False
32,0.0,15.0,18.0,120.0,3.0,15.0,False,False,False,False,False,False
33,5.0,10.0,13.0,120.0,2.0,16.0,False,False,False,False,False,False
34,13.0,2.0,16.0,114.0,3.0,14.0,False,False,False,False,False,False
35,17.0,1.0,16.0,108.0,4.0,11.0,False,False,False,False,False,False
36,18.0,4.0,15.0,105.0,8.0,10.0,False,False,False,False,False,False
37,25.0,3.0,21.0,98.0,15.0,8.0,False,False,False,False,False,False
38,37.0,-3.0,23.0,91.0,17.0,4.0,False,False,False,False,False,False
39,45.0,-4.0,21.0,91.0,11.0,1.0,False,False,False,False,False,False
40,49.0,0.0,27.0,105.0,8.0,0.0,False,False,False,False,False,False
41,58.0,3.0,30.0,105.0,13.0,0.0,False,False,False,False,False,False
42,73.0,9.0,28.0,101.0,14.0,0.0,False,False,False,False,False,False
