scan,dye1,dye2,dye3,dye4,dye5,dye6,dye1GT,dye2GT,dye3GT,dye4GT,dye5GT,dye6GT
1,187.0,8.0,19.0,157.0,40.0,15.0,False,False,False,False,False,False
2,183.0,14.0,16.0,144.0,56.0,18.0,False,False,False,False,False,False
3,192.0,18.0,9.0,129.0,68.0,23.0,False,False,False,False,False,False
4,211.0,16.0,10.0,119.0,68.0,33.0,False,False,False,False,False,False
5,217.0,15.0,15.0,109.0,59.0,46.0,False,False,False,False,False,False
6,225.0,16.0,18.0,104.0,55.0,55.0,False,False,False,False,False,False
7,231.0,17.0,18.0,93.0,56.0,61.0,False,False,False,False,False,False
8,230.0,20.0,17.0,88.0,56.0,64.0,False,False,False,False,False,False
9,231.0,21.0,15.0,89.0,55.0,62.0,False,False,False,False,False,False
10,232.0,23.0,16.0,87.0,50.0,58.0,False,False,False,False,False,False
11,242.0,24.0,18.0,92.0,36.0,51.0,False,False,False,False,False,False
12,240.0,26.0,19.0,94.0,26.0,42.0,False,False,False,False,False,False
13,235.0,21.0,21.0,107.0,22.0,35.0,False,False,False,False,False,False
14,224.0,16.0,21.0,104.0,20.0,31.0,False,False,False,False,False,False
15,214.0,12.0,17.0,115.0,20.0,33.0,False,False,False,False,False,False
16,195.0,8.0,14.0,101.0,23.0,31.0,False,False,False,False,False,False
17,180.0,8.0,19.0,105.0,29.0,29.0,False,False,False,False,False,False
18,170.0,11.0,20.0,107.0,24.0,29.0,False,False,False,False,False,False
19,161.0,17.0,21.0,110.0,18.0,31.0,False,False,False,False,False,False
20,143.0,13.0,23.0,107.0,12.0,29.0,False,False,False,False,False,False
21,130.0,6.0,25.0,103.0,16.0,26.0,False,False,False,False,False,False
22,115.0,6.0,24.0,101.0,21.0,24.0,False,False,False,False,False,False
23,102.0,10.0,22.0,118.0,18.0,20.0,False,False,False,False,False,False
24,89.0,12.0,16.0,129.0,11.0,15.0,False,False,False,False,False,False
25,78.0,9.0,19.0,131.0,8.0,16.0,False,False,False,False,False,False
26,73.0,4.0,25.0,119.0,7.0,20.0,False,False,False,False,False,False
27,67.0,3.0,25.0,110.0,8.0,18.0,False,False,False,False,False,False
28,58.0,4.0,18.0,119.0,10.0,14.0,False,False,False,False,False,False
29,47.0,3.0,14.0,119.0,10.0,12.0,False,False,False,False,False,False
30,39.0,5.0,15.0,115.0,12.0,8.0,False,False,False,False,False,False
31,35.0,8.0,17.0,106.0,11.0,5.0,False,False,False,False,False,False
32,33.0,8.0,21.0,104.0,5.0,7.0,False,False,False,False,False,False
33,28.0,3.0,19.0,94.0,0.0,8.0,False,False,False,False,False,False
34,29.0,3.0,18.0,97.0,3.0,6.0,False,False,False,False,False,False
35,31.0,1.0,19.0,91.0,13.0,2.0,False,False,False,False,False,False
36,27.0,1.0,21.0,103.0,16.0,1.0,False,False,False,False,False,False
37,21.0,7.0,18.0,104.0,10.0,2.0,False,False,False,False,False,False
38,16.0,10.0,18.0,112.0,2.0,3.0,False,False,False,False,False,False
39,15.0,6.0,14.0,105.0,0.0,3.0,False,False,False,False,False,False
40,16.0,0.0,16.0,92.0,2.0,1.0,False,False,False,False,False,False
41,14.0,0.0,17.0,85.0,10.0,0.0,False,False,False,False,False,False
42,11.0,3.0,16.0,82.0,18.0,0.0,False,False,False,False,False,False
43,8.0,5.0,17.0,87.0,20.0,0.0,False,False,False,False,False,False
44,5.0,2.0,17.0,93.0,16.0,2.0,False,False,False,False,False,False
45,1.0,-1.0,21.0,86.0,13.0,1.0,False,False,False,False,False,False
46,2.0,-1.0,28.0,76.0,12.0,0.0,False,False,False,False,False,False
47,1.0,0.0,28.0,72.0,12.0,0.0,False,False,False,False,False,False
48,1.0,8.0,19.0,69.0,11.0,2.0,False,False,False,False,False,False
49,5.0,15.0,23.0,62.0,14.0,0.0,False,False,False,False,False,False
50,3.0,17.0,24.0,56.0,13.0,2.0,False,False,False,False,False,False
51,0.0,14.0,24.0,71.0,7.0,10.0,False,False,False,False,False,False
52,0.0,7.0,22.0,60.0,7.0,7.0,False,False,False,False,False,False
53,0.0,0.0,22.0,54.0,12.0,0.0,False,False,False,False,False,False
54,-2.0,2.0,18.0,53.0,19.0,0.0,False,False,False,False,False,False
55,0.0,9.0,16.0,55.0,23.0,1.0,False,False,False,False,False,False
56,3.0,10.0,17.0,48.0,20.0,4.0,False,False,False,False,False,False
57,3.0,8.0,18.0,52.0,15.0,5.0,False,False,False,False,False,False
58,2.0,4.0,20.0,60.0,10.0,6.0,False,False,False,False,False,False
59,1.0,0.0,25.0,55.0,6.0,5.0,False,False,False,False,False,False
60,1.0,1.0,22.0,54.0,7.0,4.0,False,False,False,False,False,False
61,4.0,2.0,15.0,58.0,10.0,3.0,False,False,False,False,False,False
62,4.0,4.0,12.0,57.0,12.0,4.0,False,False,False,False,False,False
63,1.0,4.0,14.0,55.0,8.0,8.0,False,False,False,False,False,False
64,2.0,1.0,16.0,61.0,2.0,10.0,False,False,False,False,False,False
65,2.0,2.0,15.0,64.0,2.0,6.0,False,False,False,False,False,False
66,8.0,6.0,8.0,69.0,6.0,4.0,False,False,False,False,False,False
67,14.0,5.0,3.0,64.0,9.0,7.0,False,False,False,False,False,False
68,11.0,4.0,6.0,60.0,12.0,6.0,False,False,False,False,False,False
69,8.0,6.0,4.0,53.0,12.0,3.0,False,False,False,False,False,False
70,14.0,7.0,3.0,52.0,3.0,2.0,False,False,False,False,False,False
71,19.0,7.0,2.0,50.0,0.0,1.0,False,False,False,False,False,False
72,25.0,5.0,4.0,48.0,8.0,0.0,False,False,False,False,False,False
73,29.0,5.0,4.0,46.0,10.0,0.0,False,False,False,False,False,False
74,30.0,3.0,7.0,50.0,4.0,1.0,False,False,False,False,False,False
75,28.0,2.0,6.0,63.0,1.0,2.0,False,False,False,False,False,False
76,26.0,0.0,3.0,73.0,6.0,0.0,False,False,False,False,False,False
77,22.0,-2.0,4.0,67.0,10.0,1.0,False,False,False,False,False,False
78,16.0,-2.0,5.0,61.0,11.0,3.0,False,False,False,False,False,False
79,17.0,0.0,5.0,56.0,12.0,3.0,False,False,False,False,False,False
80,17.0,1.0,2.0,57.0,7.0,5.0,False,False,False,False,False,False
81,17.0,4.0,1.0,69.0,7.0,5.0,False,False,False,False,False,False
82,18.0,5.0,5.0,60.0,12.0,2.0,False,False,False,False,False,False
83,21.0,7.0,5.0,52.0,9.0,4.0,False,False,False,False,False,False
84,22.0,12.0,1.0,62.0,3.0,8.0,False,False,False,False,False,False
85,25.0,7.0,2.0,75.0,5.0,10.0,False,False,False,False,False,False
86,28.0,0.0,7.0,77.0,2.0,9.0,False,False,False,False,False,True
87,22.0,2.0,13.0,73.0,1.0,10.0,False,False,False,False,False,True
88,15.0,14.0,15.0,69.0,2.0,13.0,False,False,False,False,False,True
89,13.0,19.0,19.0,78.0,4.0,20.0,False,False,False,False,False,True
90,15.0,13.0,28.0,80.0,6.0,31.0,False,False,False,False,False,True
91,16.0,6.0,39.0,79.0,6.0,51.0,False,False,False,False,False,True
92,17.0,0.0,45.0,71.0,11.0,90.0,False,False,False,False,False,True
93,17.0,-6.0,51.0,60.0,23.0,153.0,False,False,False,False,False,True
94,16.0,-3.0,51.0,52.0,33.0,252.0,False,False,False,False,False,True
95,16.0,6.0,41.0,50.0,32.0,392.0,False,False,False,False,False,True
96,11.0,11.0,33.0,52.0,29.0,562.0,False,False,False,False,False,True
97,4.0,10.0,27.0,51.0,29.0,732.0,False,False,False,False,False,True
98,2.0,12.0,19.0,44.0,29.0,886.0,False,False,False,False,False,True
99,6.0,17.0,17.0,36.0,30.0,1022.0,False,False,False,False,False,True
