scan,dye1,dye2,dye3,dye4,dye5,dye6,dye1GT,dye2GT,dye3GT,dye4GT,dye5GT,dye6GT
1,240.0,14.0,46.0,187.0,33.0,55.0,False,False,False,False,False,False
2,236.0,10.0,40.0,164.0,40.0,50.0,False,False,False,False,False,False
3,226.0,10.0,30.0,148.0,43.0,45.0,False,False,False,False,False,False
4,219.0,12.0,23.0,158.0,44.0,36.0,False,False,False,False,False,False
5,212.0,14.0,19.0,153.0,50.0,30.0,False,False,False,False,False,False
6,204.0,15.0,15.0,135.0,55.0,27.0,False,False,False,False,False,False
7,187.0,15.0,12.0,125.0,54.0,25.0,False,False,False,False,False,False
8,180.0,15.0,20.0,119.0,62.0,23.0,False,False,False,False,False,False
9,173.0,15.0,26.0,105.0,66.0,19.0,False,False,False,False,False,False
10,162.0,18.0,27.0,96.0,54.0,18.0,False,False,False,False,False,False
11,148.0,16.0,21.0,84.0,39.0,20.0,False,False,False,False,False,False
12,132.0,15.0,19.0,86.0,37.0,20.0,False,False,False,False,False,False
13,120.0,13.0,21.0,86.0,32.0,18.0,False,False,False,False,False,False
14,102.0,11.0,23.0,91.0,26.0,17.0,False,False,False,False,False,False
15,84.0,9.0,20.0,84.0,22.0,13.0,False,False,False,False,False,False
16,68.0,11.0,17.0,96.0,22.0,10.0,False,False,False,False,False,False
17,50.0,13.0,17.0,100.0,18.0,8.0,False,False,False,False,False,False
18,42.0,15.0,21.0,89.0,21.0,7.0,False,False,False,False,False,False
19,47.0,15.0,20.0,88.0,24.0,5.0,False,False,False,False,False,False
20,48.0,13.0,20.0,88.0,22.0,5.0,False,False,False,False,False,False
21,44.0,11.0,24.0,75.0,21.0,7.0,False,False,False,False,False,False
22,37.0,9.0,25.0,59.0,20.0,8.0,False,False,False,False,False,False
23,27.0,7.0,22.0,59.0,18.0,7.0,False,False,False,False,False,False
24,21.0,5.0,23.0,59.0,17.0,5.0,False,False,False,False,False,False
25,19.0,3.0,25.0,68.0,16.0,5.0,False,False,False,False,False,False
26,18.0,6.0,19.0,80.0,13.0,6.0,False,False,False,False,False,False
27,19.0,9.0,17.0,93.0,10.0,9.0,False,False,False,False,False,False
28,13.0,8.0,19.0,87.0,12.0,9.0,False,False,False,False,False,False
29,16.0,11.0,18.0,93.0,14.0,7.0,False,False,False,False,False,False
30,14.0,10.0,12.0,87.0,12.0,4.0,False,False,False,False,False,False
31,12.0,3.0,15.0,92.0,12.0,1.0,False,False,False,False,False,False
32,8.0,0.0,20.0,81.0,12.0,4.0,False,False,False,False,False,False
33,4.0,0.0,24.0,89.0,9.0,6.0,False,False,False,False,False,False
34,0.0,0.0,25.0,89.0,5.0,4.0,False,False,False,False,False,False
35,0.0,0.0,30.0,98.0,2.0,2.0,False,False,False,False,False,False
36,7.0,0.0,26.0,105.0,1.0,1.0,False,False,False,False,False,False
37,21.0,0.0,23.0,104.0,6.0,0.0,False,False,False,False,False,False
38,44.0,0.0,25.0,108.0,9.0,0.0,False,False,False,False,False,False
39,69.0,6.0,24.0,117.0,4.0,0.0,False,False,False,False,False,False
40,94.0,7.0,22.0,110.0,2.0,0.0,False,False,False,False,False,False
41,126.0,-1.0,21.0,94.0,11.0,0.0,False,False,False,False,False,False
42,152.0,-10.0,22.0,89.0,16.0,0.0,False,False,False,False,False,False
43,160.0,-7.0,20.0,91.0,9.0,1.0,False,False,False,False,False,False
44,148.0,-1.0,19.0,108.0,6.0,3.0,False,False,False,False,False,False
45,125.0,2.0,23.0,98.0,14.0,1.0,False,False,False,False,False,False
46,94.0,3.0,29.0,84.0,14.0,0.0,False,False,False,False,False,False
47,60.0,4.0,27.0,82.0,4.0,2.0,False,False,False,False,False,False
48,41.0,6.0,24.0,98.0,0.0,4.0,False,False,False,False,False,False
49,32.0,6.0,19.0,85.0,4.0,4.0,False,False,False,False,False,False
50,25.0,6.0,20.0,71.0,5.0,4.0,False,False,False,False,False,False
51,19.0,6.0,18.0,68.0,3.0,6.0,False,False,False,False,False,False
52,20.0,5.0,12.0,75.0,4.0,6.0,False,False,False,False,False,False
53,19.0,7.0,9.0,70.0,6.0,3.0,False,False,False,False,False,False
54,18.0,8.0,7.0,65.0,7.0,2.0,False,False,False,False,False,False
55,18.0,8.0,8.0,58.0,10.0,2.0,False,False,False,False,False,False
56,11.0,9.0,13.0,58.0,10.0,4.0,False,False,False,False,False,False
57,3.0,9.0,14.0,70.0,3.0,7.0,False,False,False,False,False,False
58,2.0,9.0,13.0,71.0,2.0,6.0,False,False,False,False,False,False
59,3.0,9.0,16.0,68.0,10.0,1.0,False,False,False,False,False,False
60,3.0,8.0,21.0,66.0,12.0,0.0,False,False,False,False,False,False
61,6.0,6.0,21.0,58.0,7.0,2.0,False,False,False,False,False,False
62,14.0,4.0,18.0,48.0,4.0,6.0,False,False,False,False,False,False
63,14.0,3.0,18.0,54.0,5.0,6.0,False,False,False,False,False,False
64,3.0,6.0,21.0,57.0,8.0,4.0,False,False,False,False,False,False
65,1.0,3.0,19.0,53.0,8.0,4.0,False,False,False,False,False,False
66,3.0,3.0,16.0,42.0,5.0,2.0,False,False,False,False,False,False
67,9.0,7.0,11.0,38.0,7.0,0.0,False,False,False,False,False,False
68,13.0,5.0,6.0,35.0,8.0,1.0,False,False,False,False,False,False
69,17.0,1.0,4.0,39.0,4.0,3.0,False,False,False,False,False,False
70,18.0,0.0,6.0,47.0,-1.0,3.0,False,False,False,False,False,False
71,21.0,0.0,8.0,48.0,-2.0,1.0,False,False,False,False,False,False
72,20.0,1.0,8.0,43.0,3.0,0.0,False,False,False,False,False,False
73,18.0,7.0,5.0,41.0,4.0,0.0,False,False,False,False,False,False
74,22.0,9.0,2.0,37.0,1.0,0.0,False,False,False,False,False,False
75,23.0,5.0,4.0,31.0,0.0,0.0,False,False,False,False,False,False
76,19.0,2.0,11.0,40.0,6.0,0.0,False,False,False,False,False,False
77,15.0,2.0,11.0,44.0,16.0,0.0,False,False,False,False,False,False
78,15.0,2.0,6.0,47.0,19.0,0.0,False,False,False,False,False,False
79,14.0,0.0,3.0,53.0,9.0,2.0,False,False,False,False,False,False
80,16.0,0.0,3.0,58.0,5.0,4.0,False,False,False,False,False,False
81,14.0,0.0,2.0,48.0,9.0,3.0,False,False,False,False,False,False
82,12.0,2.0,2.0,39.0,14.0,2.0,False,False,False,False,False,False
83,11.0,3.0,1.0,42.0,7.0,4.0,False,False,False,False,False,False
84,19.0,5.0,0.0,62.0,1.0,7.0,False,False,False,False,False,False
85,22.0,0.0,0.0,61.0,1.0,9.0,False,False,False,False,False,False
86,18.0,0.0,3.0,62.0,5.0,7.0,False,False,False,False,False,False
87,13.0,0.0,4.0,62.0,10.0,5.0,False,False,False,False,False,True
88,16.0,2.0,7.0,68.0,13.0,7.0,False,False,False,False,False,True
89,16.0,3.0,12.0,71.0,10.0,13.0,False,False,False,False,False,True
90,15.0,5.0,21.0,74.0,8.0,23.0,False,False,False,False,False,True
91,16.0,7.0,31.0,76.0,12.0,43.0,False,False,False,False,False,True
92,17.0,7.0,42.0,82.0,11.0,79.0,False,False,False,False,False,True
93,19.0,4.0,52.0,81.0,9.0,138.0,False,False,False,False,False,True
94,20.0,1.0,61.0,69.0,12.0,228.0,False,False,False,False,False,True
95,18.0,1.0,61.0,59.0,15.0,350.0,False,False,False,False,False,True
96,15.0,5.0,60.0,57.0,11.0,499.0,False,False,False,False,False,True
97,15.0,9.0,58.0,55.0,8.0,661.0,False,False,False,False,False,True
98,12.0,13.0,50.0,56.0,9.0,812.0,False,False,False,False,False,True
99,6.0,17.0,42.0,59.0,8.0,929.0,False,False,False,False,False,True
100,3.0,17.0,30.0,53.0,10.0,997.0,False,False,False,False,False,True
101,6.0,9.0,26.0,42.0,7.0,1000.0,False,False,False,False,False,True
102,6.0,5.0,29.0,37.0,-2.0,938.0,False,False,False,False,False,True
103,5.0,5.0,25.0,43.0,-5.0,831.0,False,False,False,False,False,True
104,6.0,6.0,22.0,40.0,0.0,690.0,False,False,False,False,False,True
105,12.0,5.0,22.0,34.0,5.0,534.0,False,False,False,False,False,True
106,14.0,0.0,26.0,40.0,7.0,389.0,False,False,False,False,False,True
107,9.0,-2.0,29.0,39.0,2.0,276.0,False,False,False,False,False,True
108,2.0,8.0,21.0,34.0,0.0,193.0,False,False,False,False,False,True
109,0.0,14.0,15.0,26.0,5.0,133.0,False,False,False,False,False,True
110,6.0,7.0,12.0,34.0,9.0,93.0,False,False,False,False,False,True
111,10.0,2.0,9.0,36.0,7.0,68.0,False,False,False,False,False,True
112,15.0,5.0,9.0,28.0,8.0,49.0,False,False,False,False,False,True
113,14.0,13.0,6.0,34.0,5.0,34.0,False,False,False,False,False,True
114,13.0,17.0,4.0,44.0,5.0,23.0,False,False,False,False,False,True
115,14.0,15.0,8.0,35.0,9.0,15.0,False,False,False,False,False,True
116,11.0,10.0,7.0,31.0,9.0,7.0,False,False,False,False,False,True
117,9.0,7.0,7.0,38.0,10.0,3.0,False,False,False,False,False,True
118,7.0,3.0,12.0,35.0,14.0,1.0,False,False,False,False,False,True
119,5.0,0.0,12.0,45.0,16.0,0.0,False,False,False,False,False,True
120,3.0,0.0,10.0,46.0,9.0,0.0,False,False,False,False,False,False
121,6.0,0.0,10.0,55.0,0.0,5.0,False,False,False,False,False,False
122,10.0,1.0,8.0,51.0,-6.0,6.0,False,False,False,False,False,False
123,17.0,0.0,11.0,45.0,-2.0,1.0,False,False,False,False,False,False
124,14.0,1.0,10.0,43.0,3.0,-1.0,False,False,False,False,False,False
125,12.0,3.0,11.0,39.0,3.0,0.0,False,False,False,False,False,False
126,17.0,5.0,16.0,34.0,4.0,0.0,False,False,False,False,False,False
127,25.0,5.0,20.0,31.0,6.0,0.0,False,False,False,False,False,False
128,26.0,2.0,22.0,31.0,15.0,0.0,False,False,False,False,False,False
129,22.0,0.0,22.0,32.0,17.0,0.0,False,False,False,False,False,False
130,20.0,5.0,19.0,30.0,16.0,0.0,False,False,False,False,False,False
131,18.0,19.0,14.0,30.0,16.0,1.0,False,False,False,False,False,False
132,15.0,18.0,18.0,34.0,8.0,3.0,False,False,False,False,False,False
133,10.0,14.0,22.0,36.0,9.0,2.0,False,False,False,False,False,False
134,3.0,24.0,18.0,29.0,15.0,0.0,False,False,False,False,False,True
135,8.0,22.0,20.0,23.0,10.0,2.0,False,False,False,False,False,True
136,11.0,19.0,21.0,22.0,9.0,8.0,False,False,False,False,False,True
137,4.0,26.0,15.0,17.0,10.0,17.0,False,False,False,False,False,True
138,0.0,33.0,12.0,9.0,12.0,22.0,False,False,False,False,False,True
139,-1.0,40.0,11.0,10.0,8.0,27.0,False,False,False,False,False,True
140,-1.0,46.0,6.0,14.0,6.0,33.0,False,False,False,False,False,True
141,0.0,53.0,0.0,12.0,13.0,38.0,False,False,False,False,False,True
142,-2.0,60.0,0.0,2.0,19.0,50.0,False,False,False,False,False,True
143,0.0,56.0,2.0,0.0,20.0,85.0,False,False,False,False,False,True
144,5.0,53.0,6.0,8.0,19.0,151.0,False,False,False,False,False,True
145,9.0,63.0,6.0,13.0,18.0,250.0,False,False,False,False,False,True
146,12.0,70.0,5.0,23.0,16.0,388.0,False,False,False,False,False,True
147,6.0,78.0,6.0,24.0,13.0,552.0,False,False,False,False,False,True
148,1.0,80.0,8.0,19.0,10.0,726.0,False,False,False,False,False,True
149,3.0,73.0,8.0,16.0,5.0,889.0,False,False,False,False,False,True
150,1.0,73.0,7.0,23.0,1.0,996.0,False,False,False,False,False,True
151,0.0,72.0,9.0,39.0,-2.0,1025.0,False,False,False,False,False,True
152,-4.0,69.0,9.0,32.0,-3.0,967.0,False,False,False,False,False,True
153,-3.0,69.0,4.0,23.0,-1.0,840.0,False,False,False,False,False,True
154,2.0,66.0,2.0,22.0,-3.0,691.0,False,False,False,False,False,True
155,3.0,67.0,0.0,26.0,-5.0,540.0,False,False,False,False,False,True
156,5.0,62.0,3.0,32.0,-2.0,393.0,False,False,False,False,False,True
157,5.0,51.0,5.0,31.0,1.0,269.0,False,False,False,False,False,True
158,4.0,48.0,4.0,27.0,6.0,178.0,False,False,False,False,False,True
159,3.0,48.0,7.0,27.0,4.0,121.0,False,False,False,False,False,True
160,3.0,44.0,10.0,26.0,3.0,85.0,False,False,False,False,False,True
161,9.0,37.0,6.0,24.0,2.0,61.0,False,False,False,False,False,True
162,15.0,30.0,3.0,31.0,2.0,48.0,False,False,False,False,False,True
163,16.0,24.0,9.0,32.0,9.0,34.0,False,False,False,False,False,True
164,16.0,18.0,10.0,27.0,9.0,20.0,False,False,False,False,False,True
165,17.0,17.0,6.0,21.0,9.0,12.0,False,False,False,False,False,True
166,14.0,18.0,4.0,15.0,10.0,10.0,False,False,False,False,False,True
167,7.0,15.0,4.0,21.0,7.0,7.0,False,False,False,False,False,True
168,4.0,10.0,0.0,32.0,5.0,4.0,False,False,False,False,False,True
169,6.0,5.0,4.0,35.0,4.0,4.0,False,False,False,False,False,False
170,4.0,0.0,5.0,28.0,8.0,1.0,False,False,False,False,False,False
171,0.0,0.0,3.0,22.0,7.0,0.0,False,False,False,False,False,False
172,-1.0,4.0,3.0,18.0,1.0,0.0,False,False,False,False,False,False
173,2.0,4.0,3.0,14.0,4.0,0.0,False,False,False,False,False,False
174,4.0,4.0,1.0,17.0,8.0,0.0,False,False,False,False,False,False
175,1.0,6.0,4.0,21.0,8.0,0.0,False,False,False,False,False,False
176,2.0,5.0,7.0,20.0,7.0,2.0,False,False,False,False,False,False
177,5.0,4.0,5.0,13.0,6.0,2.0,False,False,False,False,False,False
178,1.0,3.0,2.0,6.0,7.0,0.0,False,False,False,False,False,False
179,-3.0,2.0,0.0,14.0,6.0,0.0,False,False,False,False,False,False
180,-3.0,3.0,0.0,23.0,4.0,1.0,False,False,False,False,False,False
181,0.0,5.0,4.0,20.0,9.0,1.0,False,False,False,False,False,False
182,3.0,5.0,5.0,20.0,8.0,2.0,False,False,False,False,False,False
183,5.0,6.0,0.0,25.0,0.0,3.0,False,False,False,False,False,False
184,6.0,6.0,0.0,24.0,0.0,6.0,False,False,False,False,False,False
185,5.0,2.0,0.0,21.0,2.0,6.0,False,False,False,False,False,False
186,2.0,0.0,0.0,25.0,2.0,4.0,False,False,False,False,False,False
187,2.0,0.0,-1.0,32.0,0.0,3.0,False,False,False,False,False,False
188,0.0,0.0,1.0,33.0,3.0,3.0,False,False,False,False,False,False
189,1.0,0.0,4.0,23.0,8.0,5.0,False,False,False,False,False,False
190,10.0,0.0,4.0,24.0,7.0,3.0,False,False,False,False,False,False
191,15.0,0.0,5.0,29.0,6.0,4.0,False,False,False,False,False,False
192,15.0,5.0,1.0,24.0,11.0,4.0,False,False,False,False,False,False
193,15.0,10.0,0.0,17.0,16.0,1.0,False,False,False,False,False,False
194,11.0,9.0,0.0,21.0,14.0,4.0,False,False,False,False,False,False
195,15.0,7.0,5.0,23.0,6.0,9.0,False,False,False,False,False,False
196,16.0,5.0,11.0,27.0,3.0,5.0,False,False,False,False,False,False
197,7.0,2.0,14.0,23.0,6.0,1.0,False,False,False,False,False,False
198,5.0,3.0,16.0,14.0,8.0,0.0,False,False,False,False,False,False
199,3.0,7.0,12.0,8.0,9.0,0.0,False,False,False,False,False,False
200,1.0,8.0,9.0,10.0,5.0,0.0,False,False,False,False,False,False
201,0.0,8.0,6.0,23.0,1.0,2.0,False,False,False,False,False,False
202,7.0,6.0,8.0,20.0,2.0,5.0,False,False,False,False,False,False
203,14.0,6.0,18.0,7.0,11.0,4.0,False,False,False,False,False,False
204,5.0,9.0,21.0,4.0,14.0,2.0,False,False,False,False,False,False
205,2.0,13.0,24.0,6.0,10.0,4.0,False,False,False,False,False,False
206,14.0,6.0,23.0,11.0,7.0,6.0,False,False,False,False,False,False
