scan,dye1,dye2,dye3,dye4,dye5,dye6,dye1GT,dye2GT,dye3GT,dye4GT,dye5GT,dye6GT
1,125.0,9.0,33.0,125.0,46.0,15.0,False,False,False,False,False,False
2,133.0,4.0,27.0,123.0,46.0,24.0,False,False,False,False,False,False
3,149.0,0.0,21.0,127.0,45.0,34.0,False,False,False,False,False,False
4,158.0,1.0,19.0,109.0,44.0,42.0,False,False,False,False,False,False
5,168.0,8.0,20.0,99.0,46.0,48.0,False,False,False,False,False,False
6,176.0,14.0,17.0,85.0,52.0,47.0,False,False,False,False,False,False
7,176.0,14.0,16.0,64.0,58.0,43.0,False,False,False,False,False,False
8,188.0,9.0,20.0,48.0,54.0,40.0,False,False,False,False,False,False
9,207.0,4.0,28.0,65.0,49.0,37.0,False,False,False,False,False,False
10,217.0,11.0,26.0,80.0,41.0,32.0,False,False,False,False,False,False
11,227.0,18.0,17.0,94.0,39.0,30.0,False,False,False,False,False,False
12,232.0,18.0,14.0,97.0,32.0,28.0,False,False,False,False,False,False
13,232.0,11.0,18.0,99.0,24.0,25.0,False,False,False,False,False,False
14,218.0,9.0,20.0,110.0,19.0,22.0,False,False,False,False,False,False
15,201.0,10.0,19.0,114.0,13.0,20.0,False,False,False,False,False,False
16,189.0,12.0,18.0,112.0,14.0,19.0,False,False,False,False,False,False
17,176.0,15.0,18.0,115.0,16.0,19.0,False,False,False,False,False,False
18,168.0,19.0,18.0,114.0,14.0,21.0,False,False,False,False,False,False
19,154.0,18.0,22.0,103.0,12.0,20.0,False,False,False,False,False,False
20,139.0,14.0,28.0,105.0,9.0,18.0,False,False,False,False,False,False
21,125.0,14.0,27.0,109.0,3.0,17.0,False,False,False,False,False,False
22,116.0,12.0,23.0,129.0,6.0,16.0,False,False,False,False,False,False
23,106.0,8.0,24.0,124.0,12.0,16.0,False,False,False,False,False,False
24,101.0,6.0,25.0,143.0,11.0,13.0,False,False,False,False,False,False
25,91.0,9.0,18.0,143.0,4.0,14.0,False,False,False,False,False,False
26,76.0,12.0,14.0,135.0,4.0,14.0,False,False,False,False,False,False
27,63.0,15.0,14.0,123.0,9.0,9.0,False,False,False,False,False,False
28,54.0,19.0,11.0,115.0,13.0,5.0,False,False,False,False,False,False
29,43.0,18.0,7.0,106.0,11.0,2.0,False,False,False,False,False,False
30,34.0,13.0,8.0,102.0,9.0,3.0,False,False,False,False,False,False
31,33.0,9.0,13.0,96.0,9.0,5.0,False,False,False,False,False,False
32,30.0,7.0,17.0,79.0,13.0,5.0,False,False,False,False,False,False
33,30.0,5.0,15.0,86.0,12.0,4.0,False,False,False,False,False,False
34,28.0,7.0,9.0,94.0,7.0,1.0,False,False,False,False,False,False
35,18.0,12.0,10.0,92.0,7.0,0.0,False,False,False,False,False,False
36,12.0,12.0,11.0,94.0,2.0,2.0,False,False,False,False,False,False
37,17.0,7.0,14.0,97.0,0.0,4.0,False,False,False,False,False,False
38,19.0,5.0,13.0,83.0,7.0,1.0,False,False,False,False,False,False
39,18.0,10.0,12.0,81.0,9.0,0.0,False,False,False,False,False,False
40,18.0,7.0,10.0,73.0,8.0,1.0,False,False,False,False,False,False
41,12.0,-2.0,11.0,64.0,11.0,1.0,False,False,False,False,False,False
42,7.0,-8.0,12.0,55.0,15.0,0.0,False,False,False,False,False,False
43,7.0,-2.0,14.0,56.0,16.0,0.0,False,False,False,False,False,False
44,7.0,2.0,20.0,57.0,18.0,0.0,False,False,False,False,False,False
45,5.0,1.0,25.0,53.0,19.0,2.0,False,False,False,False,False,False
46,3.0,0.0,27.0,55.0,13.0,4.0,False,False,False,False,False,False
47,1.0,2.0,27.0,60.0,6.0,7.0,False,False,False,False,False,False
48,0.0,8.0,26.0,64.0,6.0,9.0,False,False,False,False,False,False
49,0.0,8.0,25.0,53.0,9.0,7.0,False,False,False,False,False,False
50,3.0,1.0,27.0,55.0,10.0,5.0,False,False,False,False,False,False
51,1.0,2.0,23.0,69.0,2.0,4.0,False,False,False,False,False,False
52,0.0,6.0,16.0,88.0,0.0,5.0,False,False,False,False,False,False
53,0.0,6.0,14.0,83.0,7.0,4.0,False,False,False,False,False,False
54,6.0,0.0,18.0,72.0,11.0,6.0,False,False,False,False,False,False
55,9.0,-6.0,18.0,62.0,11.0,6.0,False,False,False,False,False,False
56,4.0,-2.0,17.0,58.0,11.0,2.0,False,False,False,False,False,False
57,2.0,4.0,22.0,55.0,12.0,0.0,False,False,False,False,False,False
58,4.0,8.0,23.0,56.0,10.0,2.0,False,False,False,False,False,False
59,2.0,7.0,19.0,58.0,7.0,6.0,False,False,False,False,False,False
60,0.0,5.0,17.0,60.0,7.0,7.0,False,False,False,False,False,False
61,3.0,5.0,14.0,59.0,11.0,4.0,False,False,False,False,False,False
62,2.0,8.0,10.0,62.0,6.0,2.0,False,False,False,False,False,False
63,-1.0,13.0,7.0,70.0,-4.0,3.0,False,False,False,False,False,False
64,-1.0,14.0,6.0,73.0,-8.0,5.0,False,False,False,False,False,False
65,0.0,10.0,8.0,62.0,1.0,4.0,False,False,False,False,False,False
66,3.0,10.0,8.0,48.0,15.0,1.0,False,False,False,False,False,False
67,11.0,7.0,4.0,47.0,19.0,0.0,False,False,False,False,False,False
68,16.0,5.0,2.0,51.0,11.0,0.0,False,False,False,False,False,False
69,14.0,9.0,1.0,52.0,2.0,2.0,False,False,False,False,False,False
70,14.0,14.0,1.0,40.0,-1.0,0.0,False,False,False,False,False,False
71,17.0,8.0,1.0,43.0,-2.0,0.0,False,False,False,False,False,False
72,16.0,4.0,0.0,53.0,0.0,3.0,False,False,False,False,False,False
73,19.0,3.0,1.0,68.0,3.0,1.0,False,False,False,False,False,False
74,21.0,5.0,2.0,66.0,5.0,0.0,False,False,False,False,False,False
75,20.0,8.0,1.0,60.0,6.0,-1.0,False,False,False,False,False,False
76,18.0,8.0,2.0,49.0,8.0,0.0,False,False,False,False,False,False
77,14.0,4.0,5.0,39.0,9.0,2.0,False,False,False,False,False,False
78,13.0,0.0,5.0,50.0,5.0,3.0,False,False,False,False,False,False
79,14.0,0.0,2.0,65.0,4.0,1.0,False,False,False,False,False,False
80,15.0,2.0,0.0,77.0,6.0,0.0,False,False,False,False,False,False
81,16.0,1.0,1.0,78.0,5.0,1.0,False,False,False,False,False,False
82,18.0,0.0,2.0,75.0,4.0,1.0,False,False,False,False,False,False
83,19.0,2.0,0.0,78.0,3.0,3.0,False,False,False,False,False,False
84,22.0,7.0,-3.0,85.0,4.0,7.0,False,False,False,False,False,False
85,23.0,5.0,0.0,78.0,10.0,6.0,False,False,False,False,False,False
86,28.0,0.0,10.0,66.0,14.0,5.0,False,False,False,False,False,True
