scan,dye1,dye2,dye3,dye4,dye5,dye6,dye1GT,dye2GT,dye3GT,dye4GT,dye5GT,dye6GT
1,250.0,17.0,26.0,181.0,35.0,67.0,False,False,False,False,False,False
2,252.0,14.0,27.0,185.0,33.0,68.0,False,False,False,False,False,False
3,246.0,12.0,25.0,175.0,39.0,64.0,False,False,False,False,False,False
4,247.0,12.0,21.0,173.0,54.0,55.0,False,False,False,False,False,False
5,238.0,6.0,22.0,148.0,61.0,44.0,False,False,False,False,False,False
6,221.0,12.0,26.0,123.0,62.0,41.0,False,False,False,False,False,False
7,199.0,23.0,20.0,103.0,63.0,40.0,False,False,False,False,False,False
8,199.0,18.0,23.0,106.0,68.0,35.0,False,False,False,False,False,False
9,189.0,7.0,28.0,101.0,63.0,29.0,False,False,False,False,False,False
10,172.0,7.0,25.0,102.0,56.0,29.0,False,False,False,False,False,False
11,162.0,10.0,22.0,89.0,50.0,27.0,False,False,False,False,False,False
12,160.0,9.0,24.0,88.0,45.0,28.0,False,False,False,False,False,False
13,147.0,6.0,23.0,95.0,35.0,28.0,False,False,False,False,False,False
14,140.0,4.0,17.0,112.0,28.0,27.0,False,False,False,False,False,False
15,126.0,6.0,12.0,126.0,27.0,23.0,False,False,False,False,False,False
16,109.0,14.0,11.0,139.0,23.0,21.0,False,False,False,False,False,False
17,93.0,19.0,16.0,142.0,19.0,21.0,False,False,False,False,False,False
18,81.0,18.0,21.0,136.0,18.0,19.0,False,False,False,False,False,False
19,72.0,14.0,21.0,123.0,17.0,13.0,False,False,False,False,False,False
20,70.0,12.0,21.0,112.0,18.0,7.0,False,False,False,False,False,False
21,67.0,15.0,28.0,99.0,15.0,7.0,False,False,False,False,False,False
22,61.0,11.0,32.0,92.0,11.0,9.0,False,False,False,False,False,False
23,57.0,1.0,35.0,102.0,12.0,10.0,False,False,False,False,False,False
24,52.0,1.0,29.0,99.0,7.0,9.0,False,False,False,False,False,False
25,48.0,12.0,22.0,114.0,2.0,8.0,False,False,False,False,False,False
26,46.0,10.0,20.0,107.0,9.0,9.0,False,False,False,False,False,False
27,52.0,4.0,23.0,111.0,11.0,11.0,False,False,False,False,False,False
28,44.0,6.0,22.0,105.0,3.0,12.0,False,False,False,False,False,False
29,31.0,9.0,19.0,105.0,0.0,12.0,False,False,False,False,False,False
30,28.0,3.0,19.0,99.0,2.0,9.0,False,False,False,False,False,False
31,28.0,1.0,18.0,95.0,6.0,3.0,False,False,False,False,False,False
32,23.0,5.0,14.0,91.0,11.0,0.0,False,False,False,False,False,False
33,21.0,3.0,16.0,84.0,12.0,3.0,False,False,False,False,False,False
34,16.0,4.0,20.0,81.0,10.0,5.0,False,False,False,False,False,False
35,10.0,10.0,23.0,86.0,9.0,5.0,False,False,False,False,False,False
36,8.0,10.0,26.0,87.0,10.0,3.0,False,False,False,False,False,False
37,7.0,5.0,24.0,86.0,10.0,1.0,False,False,False,False,False,False
38,6.0,6.0,18.0,97.0,7.0,0.0,False,False,False,False,False,False
39,6.0,11.0,15.0,105.0,5.0,0.0,False,False,False,False,False,False
40,4.0,8.0,19.0,110.0,7.0,0.0,False,False,False,False,False,False
41,2.0,2.0,22.0,106.0,11.0,0.0,False,False,False,False,False,False
42,6.0,1.0,21.0,102.0,13.0,0.0,False,False,False,False,False,False
43,12.0,0.0,20.0,88.0,9.0,0.0,False,False,False,False,False,False
44,9.0,-4.0,20.0,76.0,11.0,0.0,False,False,False,False,False,False
45,3.0,-3.0,22.0,73.0,16.0,2.0,False,False,False,False,False,False
