scan,dye1,dye2,dye3,dye4,dye5,dye6,dye1GT,dye2GT,dye3GT,dye4GT,dye5GT,dye6GT
1,0.010733579755473415,0.003163207278930907,0.003696332101222633,0.008743247085584304,0.0033053738982087005,0.0036607904464031845,False,False,False,False,False,False
2,0.010662496445834517,0.0028433323855558716,0.0037674154108615298,0.008245663918112028,0.0036607904464031845,0.003909582030139323,False,False,False,False,False,False
3,0.010235996588001138,0.0028433323855558716,0.0037318737560420815,0.0075348308217230596,0.004087290304236565,0.004087290304236565,False,False,False,False,False,False
4,0.009773955075348308,0.00287887404037532,0.0036607904464031845,0.007321580892806369,0.004158373613875462,0.004300540233153256,False,False,False,False,False,False
5,0.009027580324139892,0.0030210406596531134,0.003340915553028149,0.007001705999431333,0.003945123684958772,0.004584873471708843,False,False,False,False,False,False
6,0.008316747227750923,0.0034119988626670457,0.002985499004833665,0.006930622689792437,0.00398066533977822,0.004620415126528291,False,False,False,False,False,False
7,0.008032413989195337,0.003518623827125391,0.00287887404037532,0.007214955928348024,0.004051748649417117,0.004549331816889394,False,False,False,False,False,False
8,0.007676997441000853,0.0033053738982087005,0.00287887404037532,0.007783622405459198,0.0038384987205004263,0.00444270685243105,False,False,False,False,False,False
9,0.00728603923798692,0.0030921239692920104,0.002914415695194768,0.008210122263292579,0.003696332101222633,0.004336081887972704,False,False,False,False,False,False
10,0.007179414273528575,0.00287887404037532,0.002949957350014217,0.008601080466306511,0.003447540517486494,0.004158373613875462,False,False,False,False,False,False
11,0.006717372760875746,0.0028433323855558716,0.002949957350014217,0.0088854137048621,0.0031276656241114587,0.003909582030139323,False,False,False,False,False,False
12,0.0060776229741256755,0.00287887404037532,0.003163207278930907,0.008601080466306511,0.0030210406596531134,0.003696332101222633,False,False,False,False,False,False
13,0.00597099800966733,0.0027367074210975263,0.0033764572078475974,0.008281205572931476,0.002985499004833665,0.0036607904464031845,False,False,False,False,False,False
14,0.005544498151833949,0.0027367074210975263,0.003340915553028149,0.007890247369917544,0.00287887404037532,0.0035897071367642875,False,False,False,False,False,False
15,0.0049047483650838785,0.00287887404037532,0.003163207278930907,0.008458913847028718,0.002807790730736423,0.0034830821723059427,False,False,False,False,False,False
16,0.004655956781347739,0.002914415695194768,0.002949957350014217,0.007783622405459198,0.00287887404037532,0.0033764572078475974,False,False,False,False,False,False
17,0.004655956781347739,0.0028433323855558716,0.0030210406596531134,0.0071083309638896785,0.002985499004833665,0.0033764572078475974,False,False,False,False,False,False
18,0.004513790162069946,0.002701165766278078,0.0030565823144725617,0.006539664486778504,0.0030921239692920104,0.003269832243389252,False,False,False,False,False,False
19,0.004264998578333807,0.002594540801819733,0.0030210406596531134,0.007037247654250782,0.0033053738982087005,0.003163207278930907,False,False,False,False,False,False
20,0.003802957065680978,0.0026656241114586293,0.0031276656241114587,0.007072789309070231,0.003518623827125391,0.0030921239692920104,False,False,False,False,False,False
21,0.0037318737560420815,0.002807790730736423,0.003518623827125391,0.006788456070514643,0.0037674154108615298,0.0030921239692920104,False,False,False,False,False,False
22,0.0038384987205004263,0.002914415695194768,0.003518623827125391,0.006219789593403469,0.004264998578333807,0.0030565823144725617,False,False,False,False,False,False
23,0.003802957065680978,0.002807790730736423,0.003518623827125391,0.005793289735570088,0.004940290019903326,0.00287887404037532,False,False,False,False,False,False
24,0.0034830821723059427,0.0025589991470002845,0.0036607904464031845,0.005722206425931191,0.005153539948820017,0.0028433323855558716,False,False,False,False,False,False
25,0.003234290588569804,0.0024879158373613875,0.003802957065680978,0.006290872903042366,0.0049047483650838785,0.00287887404037532,False,False,False,False,False,False
26,0.003234290588569804,0.0025589991470002845,0.0035541654819448393,0.006788456070514643,0.004371623542792152,0.0028433323855558716,False,False,False,False,False,False
27,0.003269832243389252,0.0024879158373613875,0.003447540517486494,0.007179414273528575,0.003802957065680978,0.002807790730736423,False,False,False,False,False,False
28,0.0034119988626670457,0.002416832527722491,0.003518623827125391,0.0071083309638896785,0.0037318737560420815,0.0028433323855558716,False,False,False,False,False,False
29,0.003518623827125391,0.0025589991470002845,0.003518623827125391,0.007072789309070231,0.0038384987205004263,0.0027722490759169746,False,False,False,False,False,False
30,0.003340915553028149,0.0027367074210975263,0.0033764572078475974,0.007143872618709127,0.0034830821723059427,0.0027367074210975263,False,False,False,False,False,False
31,0.0031276656241114587,0.00287887404037532,0.0033053738982087005,0.006930622689792437,0.003163207278930907,0.002701165766278078,False,False,False,False,False,False
32,0.003163207278930907,0.002807790730736423,0.0034119988626670457,0.006361956212681263,0.003340915553028149,0.002594540801819733,False,False,False,False,False,False
33,0.0030921239692920104,0.002630082456639181,0.003447540517486494,0.006042081319306227,0.0033053738982087005,0.0025589991470002845,False,False,False,False,False,False
34,0.002914415695194768,0.002594540801819733,0.0033053738982087005,0.005864373045208985,0.0030210406596531134,0.0025589991470002845,False,False,False,False,False,False
35,0.0027722490759169746,0.002630082456639181,0.003234290588569804,0.005295706568097811,0.003234290588569804,0.0025589991470002845,False,False,False,False,False,False
36,0.002701165766278078,0.002630082456639181,0.0036252487915837362,0.005046914984361672,0.003518623827125391,0.0025589991470002845,False,False,False,False,False,False
37,0.0025589991470002845,0.002630082456639181,0.003945123684958772,0.005011373329542224,0.0034119988626670457,0.002594540801819733,False,False,False,False,False,False
38,0.002807790730736423,0.0025589991470002845,0.004016206994597669,0.005153539948820017,0.0033053738982087005,0.002630082456639181,False,False,False,False,False,False
39,0.003198748933750355,0.0024879158373613875,0.0038384987205004263,0.005473414842195053,0.0033053738982087005,0.002630082456639181,False,False,False,False,False,False
40,0.0033053738982087005,0.002523457492180836,0.0035541654819448393,0.005580039806653398,0.003163207278930907,0.002630082456639181,False,False,False,False,False,False
41,0.003234290588569804,0.0025589991470002845,0.003340915553028149,0.005117998294000569,0.003163207278930907,0.0025589991470002845,False,False,False,False,False,False
42,0.0030921239692920104,0.002701165766278078,0.003198748933750355,0.004940290019903326,0.0033053738982087005,0.0025589991470002845,False,False,False,False,False,False
43,0.002914415695194768,0.00287887404037532,0.0030565823144725617,0.004975831674722775,0.003234290588569804,0.0025589991470002845,False,False,False,False,False,False
44,0.0027722490759169746,0.002949957350014217,0.0030210406596531134,0.005686664771111743,0.003340915553028149,0.0025589991470002845,False,False,False,False,False,False
45,0.0026656241114586293,0.002807790730736423,0.0030565823144725617,0.005189081603639466,0.003447540517486494,0.0025589991470002845,False,False,False,False,False,False
46,0.0027367074210975263,0.0026656241114586293,0.0030210406596531134,0.004691498436167188,0.003198748933750355,0.0025589991470002845,False,False,False,False,False,False
47,0.0027722490759169746,0.0026656241114586293,0.0030210406596531134,0.004655956781347739,0.002914415695194768,0.002594540801819733,False,False,False,False,False,False
48,0.0026656241114586293,0.002949957350014217,0.003163207278930907,0.0047625817458060845,0.002807790730736423,0.0026656241114586293,False,False,False,False,False,False
49,0.0025589991470002845,0.003269832243389252,0.0033053738982087005,0.004940290019903326,0.002949957350014217,0.0027722490759169746,False,False,False,False,False,False
50,0.002630082456639181,0.0030210406596531134,0.0034830821723059427,0.005046914984361672,0.002914415695194768,0.0027722490759169746,False,False,False,False,False,False
51,0.0027722490759169746,0.002630082456639181,0.0035897071367642875,0.004975831674722775,0.002807790730736423,0.0027367074210975263,False,False,False,False,False,False
52,0.00287887404037532,0.0025589991470002845,0.0034119988626670457,0.00486920671026443,0.002807790730736423,0.002594540801819733,False,False,False,False,False,False
53,0.002949957350014217,0.0027722490759169746,0.0030921239692920104,0.004691498436167188,0.002914415695194768,0.002594540801819733,False,False,False,False,False,False
54,0.002949957350014217,0.0030210406596531134,0.002985499004833665,0.0044782485072504975,0.002985499004833665,0.0027367074210975263,False,False,False,False,False,False
55,0.002985499004833665,0.0030565823144725617,0.003198748933750355,0.004798123400625533,0.002985499004833665,0.002807790730736423,False,False,False,False,False,False
56,0.00287887404037532,0.002914415695194768,0.003198748933750355,0.004940290019903326,0.0028433323855558716,0.0028433323855558716,False,False,False,False,False,False
57,0.0027367074210975263,0.0027367074210975263,0.0031276656241114587,0.005224623258458913,0.002594540801819733,0.002914415695194768,False,False,False,False,False,False
58,0.00287887404037532,0.002630082456639181,0.003198748933750355,0.005224623258458913,0.0024879158373613875,0.002949957350014217,False,False,False,False,False,False
59,0.0030565823144725617,0.0025589991470002845,0.003340915553028149,0.005899914700028434,0.0025589991470002845,0.002914415695194768,False,False,False,False,False,False
60,0.0030565823144725617,0.002630082456639181,0.003234290588569804,0.005508956497014501,0.0027367074210975263,0.0027367074210975263,False,False,False,False,False,False
61,0.0028433323855558716,0.00287887404037532,0.003163207278930907,0.004975831674722775,0.002949957350014217,0.002630082456639181,False,False,False,False,False,False
62,0.0027367074210975263,0.0027722490759169746,0.0033053738982087005,0.004513790162069946,0.00287887404037532,0.002701165766278078,False,False,False,False,False,False
63,0.002701165766278078,0.0025589991470002845,0.0034119988626670457,0.004371623542792152,0.0027367074210975263,0.0027722490759169746,False,False,False,False,False,False
64,0.0025589991470002845,0.0026656241114586293,0.003269832243389252,0.004620415126528291,0.0026656241114586293,0.0026656241114586293,False,False,False,False,False,False
65,0.002630082456639181,0.0028433323855558716,0.002949957350014217,0.00486920671026443,0.002701165766278078,0.002594540801819733,False,False,False,False,False,False
66,0.002701165766278078,0.002914415695194768,0.002807790730736423,0.004655956781347739,0.0027722490759169746,0.0025589991470002845,False,False,False,False,False,False
67,0.002594540801819733,0.002949957350014217,0.0028433323855558716,0.004549331816889394,0.0026656241114586293,0.0025589991470002845,False,False,False,False,False,False
68,0.0025589991470002845,0.0030210406596531134,0.002807790730736423,0.004727040090986637,0.0025589991470002845,0.0025589991470002845,False,False,False,False,False,False
69,0.002630082456639181,0.0030565823144725617,0.0027722490759169746,0.00486920671026443,0.002594540801819733,0.002594540801819733,False,False,False,False,False,False
70,0.00287887404037532,0.0030210406596531134,0.0027367074210975263,0.0049047483650838785,0.0025589991470002845,0.0025589991470002845,False,False,False,False,False,False
71,0.0030565823144725617,0.002949957350014217,0.0027367074210975263,0.0049047483650838785,0.0024523741825419393,0.0025589991470002845,False,False,False,False,False,False
72,0.003163207278930907,0.002985499004833665,0.002701165766278078,0.004727040090986637,0.0024879158373613875,0.0025589991470002845,False,False,False,False,False,False
