scan,dye1,dye2,dye3,dye4,dye5,dye6,dye1GT,dye2GT,dye3GT,dye4GT,dye5GT,dye6GT
1,0.027866165268537267,0.005303249445569376,0.005688940314338058,0.013788448558480378,0.006797801562048018,0.006846012920644104,False,False,False,False,False,False
2,0.025552020055925176,0.005303249445569376,0.005688940314338058,0.012920644103750843,0.006894224279240189,0.006990646996432359,False,False,False,False,False,False
3,0.023334297560505254,0.005544306238549802,0.005447883521357632,0.012776010027962588,0.0069424356378362745,0.00708706971362453,False,False,False,False,False,False
4,0.02126120914087359,0.005640728955741973,0.005158615369781121,0.01214926236621348,0.006846012920644104,0.007231703789412786,False,False,False,False,False,False
5,0.019911291100183203,0.005303249445569376,0.005303249445569376,0.011859994214636968,0.006701378844855848,0.007279915148008871,False,False,False,False,False,False
6,0.018031048114935878,0.004965769935396779,0.005158615369781121,0.0114260919872722,0.006749590203451933,0.00708706971362453,False,False,False,False,False,False
7,0.017356089094590684,0.005013981293992865,0.005110404011185035,0.01104040111850352,0.007231703789412786,0.006653167486259763,False,False,False,False,False,False
8,0.01668113007424549,0.005158615369781121,0.005013981293992865,0.009738694436409219,0.007376337865201041,0.006219265258894996,False,False,False,False,False,False
9,0.0160061710539003,0.005158615369781121,0.004965769935396779,0.009401214926236622,0.006990646996432359,0.006026419824510655,False,False,False,False,False,False
10,0.014704464371805998,0.00506219265258895,0.005206826728377205,0.009353003567640536,0.006460322051875422,0.005881785748722399,False,False,False,False,False,False
11,0.014029505351460804,0.004917558576800694,0.005640728955741973,0.009497637643428793,0.006026419824510655,0.005544306238549802,False,False,False,False,False,False
12,0.01335454633111561,0.004821135859608524,0.005351460804165461,0.009449426284832706,0.0054960948799537175,0.005447883521357632,False,False,False,False,False,False
13,0.012776010027962588,0.004724713142416353,0.005158615369781121,0.01022080802237007,0.004965769935396779,0.005640728955741973,False,False,False,False,False,False
14,0.011667148780252627,0.004580079066628098,0.005351460804165461,0.010365442098158326,0.005255038086973291,0.005592517597145887,False,False,False,False,False,False
15,0.010895767042715264,0.004483656349435927,0.005447883521357632,0.010269019380966155,0.005592517597145887,0.005351460804165461,False,False,False,False,False,False
16,0.010076173946581815,0.004339022273647671,0.005255038086973291,0.01002796258798573,0.005013981293992865,0.005255038086973291,False,False,False,False,False,False
17,0.009015524057467939,0.00414617683926333,0.005206826728377205,0.009304792209044451,0.004821135859608524,0.00506219265258895,False,False,False,False,False,False
