scan,dye1,dye2,dye3,dye4,dye5,dye6,dye1GT,dye2GT,dye3GT,dye4GT,dye5GT,dye6GT
1,0.005001509076014315,0.005044625533566162,0.005648255939292027,0.010046134609580476,0.006510585090328979,0.006941749665847454,False,False,False,False,False,False
2,0.0050877419911180095,0.004785926788255077,0.0054757901090846375,0.009744319406717545,0.006510585090328979,0.007071099038502997,False,False,False,False,False,False
3,0.005130858448669858,0.00491527616091062,0.0052602078213254,0.009701202949165696,0.006596818005432673,0.007071099038502997,False,False,False,False,False,False
4,0.00560513948174018,0.005001509076014315,0.005130858448669858,0.009097572543439831,0.006769283835640064,0.006596818005432673,False,False,False,False,False,False
5,0.006208769887466045,0.00491527616091062,0.0052602078213254,0.008838873798128746,0.006855516750743759,0.006165653429914198,False,False,False,False,False,False
6,0.006295002802569741,0.004785926788255077,0.005346440736429095,0.008321476307506575,0.0066399344629845215,0.005906954684603113,False,False,False,False,False,False
7,0.006596818005432673,0.0046996938731513815,0.005518906566636485,0.008364592765058423,0.006467468632777131,0.005691372396843876,False,False,False,False,False,False
8,0.007545380071573319,0.0046996938731513815,0.00577760531194757,0.007804078816884405,0.006510585090328979,0.0054757901090846375,False,False,False,False,False,False
9,0.00823524339240288,0.00491527616091062,0.005950071142154961,0.007416030698917777,0.006510585090328979,0.005518906566636485,False,False,False,False,False,False
10,0.008450825680162118,0.005389557193980942,0.005820721769499418,0.007804078816884405,0.006208769887466045,0.005734488854395723,False,False,False,False,False,False
11,0.00892510671323244,0.0052602078213254,0.005648255939292027,0.008192126934851033,0.005950071142154961,0.0058638382270512655,False,False,False,False,False,False
12,0.009787435864269391,0.004829043245806924,0.005820721769499418,0.00840770922261027,0.006122536972362351,0.005820721769499418,False,False,False,False,False,False
13,0.010822230845513732,0.004829043245806924,0.005820721769499418,0.008537058595265812,0.006165653429914198,0.005734488854395723,False,False,False,False,False,False
14,0.011641443538998836,0.005044625533566162,0.005518906566636485,0.00858017505281766,0.0058638382270512655,0.005691372396843876,False,False,False,False,False,False
15,0.011900142284309922,0.0050877419911180095,0.005130858448669858,0.008709524425473203,0.005648255939292027,0.00577760531194757,False,False,False,False,False,False
16,0.012460656232483939,0.005346440736429095,0.004958392618462467,0.008709524425473203,0.0054757901090846375,0.005950071142154961,False,False,False,False,False,False
17,0.013021170180657958,0.0054757901090846375,0.005173974906221705,0.007976544647091795,0.005130858448669858,0.005950071142154961,False,False,False,False,False,False
18,0.013667917043935671,0.005303324278877248,0.005562023024188333,0.007760962359332557,0.004958392618462467,0.005950071142154961,False,False,False,False,False,False
19,0.01384038287414306,0.00543267365153279,0.005518906566636485,0.008149010477299184,0.004958392618462467,0.005993187599706808,False,False,False,False,False,False
20,0.014444013279868925,0.0058638382270512655,0.005648255939292027,0.008192126934851033,0.005001509076014315,0.0060794205148105036,False,False,False,False,False,False
21,0.014616479110076316,0.005950071142154961,0.005734488854395723,0.00771784590178071,0.004872159703358772,0.006122536972362351,False,False,False,False,False,False
22,0.014875177855387401,0.00577760531194757,0.0058638382270512655,0.007847195274436253,0.004829043245806924,0.006295002802569741,False,False,False,False,False,False
23,0.014573362652524468,0.005562023024188333,0.0058638382270512655,0.00771784590178071,0.004958392618462467,0.0062518863450178935,False,False,False,False,False,False
24,0.01384038287414306,0.00543267365153279,0.005734488854395723,0.008019661104643642,0.005130858448669858,0.006165653429914198,False,False,False,False,False,False
25,0.013279868925969043,0.005303324278877248,0.005562023024188333,0.00823524339240288,0.005130858448669858,0.0060794205148105036,False,False,False,False,False,False
26,0.012762471435346872,0.005346440736429095,0.0054757901090846375,0.008364592765058423,0.005044625533566162,0.005993187599706808,False,False,False,False,False,False
27,0.012115724572069159,0.00560513948174018,0.00560513948174018,0.008364592765058423,0.005130858448669858,0.005906954684603113,False,False,False,False,False,False
28,0.011641443538998836,0.005346440736429095,0.005648255939292027,0.00840770922261027,0.005044625533566162,0.0058638382270512655,False,False,False,False,False,False
29,0.011943258741861768,0.005130858448669858,0.0054757901090846375,0.00840770922261027,0.005001509076014315,0.005734488854395723,False,False,False,False,False,False
30,0.011900142284309922,0.005130858448669858,0.00543267365153279,0.007976544647091795,0.005130858448669858,0.005562023024188333,False,False,False,False,False,False
31,0.011124046048376666,0.005130858448669858,0.00543267365153279,0.008149010477299184,0.005303324278877248,0.005389557193980942,False,False,False,False,False,False
