scan,dye1,dye2,dye3,dye4,dye5,dye6,dye1GT,dye2GT,dye3GT,dye4GT,dye5GT,dye6GT
1,0.02073089700996678,0.005714285714285714,0.007840531561461793,0.017209302325581394,0.0069767441860465115,0.008438538205980067,False,False,False,False,False,False
2,0.020465116279069766,0.0054485049833887045,0.0074418604651162795,0.015681063122923587,0.0074418604651162795,0.008106312292358805,False,False,False,False,False,False
3,0.01980066445182724,0.0054485049833887045,0.006777408637873754,0.014617940199335547,0.007641196013289037,0.007774086378737542,False,False,False,False,False,False
4,0.019335548172757476,0.005581395348837209,0.006312292358803987,0.015282392026578074,0.007707641196013289,0.007176079734219269,False,False,False,False,False,False
5,0.018870431893687707,0.005714285714285714,0.0060465116279069765,0.014950166112956811,0.008106312292358805,0.006777408637873754,False,False,False,False,False,False
6,0.018338870431893688,0.005780730897009967,0.005780730897009967,0.013754152823920266,0.008438538205980067,0.006578073089700997,False,False,False,False,False,False
7,0.017209302325581394,0.005780730897009967,0.005581395348837209,0.013089700996677741,0.008372093023255815,0.006445182724252492,False,False,False,False,False,False
8,0.01674418604651163,0.005780730897009967,0.006112956810631229,0.012691029900332227,0.008903654485049834,0.006312292358803987,False,False,False,False,False,False
9,0.01627906976744186,0.005780730897009967,0.0065116279069767444,0.01176079734219269,0.009169435215946844,0.0060465116279069765,False,False,False,False,False,False
10,0.015548172757475083,0.005980066445182724,0.006578073089700997,0.011162790697674419,0.008372093023255815,0.005980066445182724,False,False,False,False,False,False
11,0.014617940199335547,0.005847176079734219,0.006179401993355481,0.01036544850498339,0.007375415282392026,0.006112956810631229,False,False,False,False,False,False
12,0.013554817275747508,0.005780730897009967,0.0060465116279069765,0.010498338870431894,0.007242524916943521,0.006112956810631229,False,False,False,False,False,False
13,0.012757475083056479,0.005647840531561462,0.006179401993355481,0.010498338870431894,0.006910299003322259,0.005980066445182724,False,False,False,False,False,False
14,0.011561461794019933,0.005514950166112957,0.006312292358803987,0.010830564784053157,0.0065116279069767444,0.005913621262458472,False,False,False,False,False,False
15,0.01036544850498339,0.005382059800664452,0.006112956810631229,0.01036544850498339,0.006245847176079734,0.005647840531561462,False,False,False,False,False,False
16,0.009302325581395349,0.005514950166112957,0.005913621262458472,0.011162790697674419,0.006245847176079734,0.0054485049833887045,False,False,False,False,False,False
17,0.008106312292358805,0.005647840531561462,0.005913621262458472,0.011428571428571429,0.005980066445182724,0.0053156146179402,False,False,False,False,False,False
18,0.007574750830564784,0.005780730897009967,0.006179401993355481,0.010697674418604652,0.006179401993355481,0.005249169435215947,False,False,False,False,False,False
19,0.007906976744186046,0.005780730897009967,0.006112956810631229,0.0106312292358804,0.0063787375415282396,0.0051162790697674414,False,False,False,False,False,False
20,0.007973421926910298,0.005647840531561462,0.006112956810631229,0.0106312292358804,0.006245847176079734,0.0051162790697674414,False,False,False,False,False,False
21,0.007707641196013289,0.005514950166112957,0.0063787375415282396,0.009767441860465116,0.006179401993355481,0.005249169435215947,False,False,False,False,False,False
22,0.007242524916943521,0.005382059800664452,0.006445182724252492,0.008704318936877077,0.006112956810631229,0.0053156146179402,False,False,False,False,False,False
23,0.006578073089700997,0.005249169435215947,0.006245847176079734,0.008704318936877077,0.005980066445182724,0.005249169435215947,False,False,False,False,False,False
24,0.006179401993355481,0.0051162790697674414,0.006312292358803987,0.008704318936877077,0.005913621262458472,0.0051162790697674414,False,False,False,False,False,False
25,0.0060465116279069765,0.0049833887043189366,0.006445182724252492,0.009302325581395349,0.005847176079734219,0.0051162790697674414,False,False,False,False,False,False
26,0.005980066445182724,0.005182724252491695,0.0060465116279069765,0.010099667774086378,0.005647840531561462,0.005182724252491695,False,False,False,False,False,False
27,0.0060465116279069765,0.005382059800664452,0.005913621262458472,0.010963455149501661,0.0054485049833887045,0.005382059800664452,False,False,False,False,False,False
28,0.005647840531561462,0.0053156146179402,0.0060465116279069765,0.010564784053156147,0.005581395348837209,0.005382059800664452,False,False,False,False,False,False
29,0.005847176079734219,0.005514950166112957,0.005980066445182724,0.010963455149501661,0.005714285714285714,0.005249169435215947,False,False,False,False,False,False
30,0.005714285714285714,0.0054485049833887045,0.005581395348837209,0.010564784053156147,0.005581395348837209,0.005049833887043189,False,False,False,False,False,False
31,0.005581395348837209,0.0049833887043189366,0.005780730897009967,0.010897009966777409,0.005581395348837209,0.004850498338870432,False,False,False,False,False,False
32,0.0053156146179402,0.004784053156146179,0.006112956810631229,0.01016611295681063,0.005581395348837209,0.005049833887043189,False,False,False,False,False,False
33,0.005049833887043189,0.004784053156146179,0.0063787375415282396,0.010697674418604652,0.005382059800664452,0.005182724252491695,False,False,False,False,False,False
34,0.004784053156146179,0.004784053156146179,0.006445182724252492,0.010697674418604652,0.0051162790697674414,0.005049833887043189,False,False,False,False,False,False
35,0.004784053156146179,0.004784053156146179,0.006777408637873754,0.011295681063122924,0.004916943521594684,0.004916943521594684,False,False,False,False,False,False
36,0.005249169435215947,0.004784053156146179,0.0065116279069767444,0.01176079734219269,0.004850498338870432,0.004850498338870432,False,False,False,False,False,False
37,0.006179401993355481,0.004784053156146179,0.006312292358803987,0.011694352159468438,0.005182724252491695,0.004784053156146179,False,False,False,False,False,False
38,0.007707641196013289,0.004784053156146179,0.006445182724252492,0.011960132890365448,0.005382059800664452,0.004784053156146179,False,False,False,False,False,False
39,0.009368770764119601,0.005182724252491695,0.0063787375415282396,0.012558139534883722,0.005049833887043189,0.004784053156146179,False,False,False,False,False,False
40,0.011029900332225914,0.005249169435215947,0.006245847176079734,0.012093023255813953,0.004916943521594684,0.004784053156146179,False,False,False,False,False,False
41,0.013156146179401994,0.004717607973421927,0.006179401993355481,0.011029900332225914,0.005514950166112957,0.004784053156146179,False,False,False,False,False,False
42,0.014883720930232559,0.004119601328903655,0.006245847176079734,0.010697674418604652,0.005847176079734219,0.004784053156146179,False,False,False,False,False,False
43,0.015415282392026579,0.004318936877076412,0.006112956810631229,0.010830564784053157,0.005382059800664452,0.004850498338870432,False,False,False,False,False,False
44,0.014617940199335547,0.004717607973421927,0.0060465116279069765,0.011960132890365448,0.005182724252491695,0.0049833887043189366,False,False,False,False,False,False
45,0.013089700996677741,0.004916943521594684,0.006312292358803987,0.011295681063122924,0.005714285714285714,0.004850498338870432,False,False,False,False,False,False
46,0.011029900332225914,0.0049833887043189366,0.006710963455149502,0.01036544850498339,0.005714285714285714,0.004784053156146179,False,False,False,False,False,False
47,0.00877076411960133,0.005049833887043189,0.006578073089700997,0.010232558139534883,0.005049833887043189,0.004916943521594684,False,False,False,False,False,False
48,0.007508305647840532,0.005182724252491695,0.0063787375415282396,0.011295681063122924,0.004784053156146179,0.005049833887043189,False,False,False,False,False,False
49,0.006910299003322259,0.005182724252491695,0.0060465116279069765,0.010431893687707642,0.005049833887043189,0.005049833887043189,False,False,False,False,False,False
50,0.006445182724252492,0.005182724252491695,0.006112956810631229,0.009501661129568106,0.0051162790697674414,0.005049833887043189,False,False,False,False,False,False
51,0.0060465116279069765,0.005182724252491695,0.005980066445182724,0.009302325581395349,0.0049833887043189366,0.005182724252491695,False,False,False,False,False,False
52,0.006112956810631229,0.0051162790697674414,0.005581395348837209,0.009767441860465116,0.005049833887043189,0.005182724252491695,False,False,False,False,False,False
53,0.0060465116279069765,0.005249169435215947,0.005382059800664452,0.009435215946843854,0.005182724252491695,0.0049833887043189366,False,False,False,False,False,False
54,0.005980066445182724,0.0053156146179402,0.005249169435215947,0.009102990033222591,0.005249169435215947,0.004916943521594684,False,False,False,False,False,False
55,0.005980066445182724,0.0053156146179402,0.0053156146179402,0.008637873754152824,0.0054485049833887045,0.004916943521594684,False,False,False,False,False,False
56,0.005514950166112957,0.005382059800664452,0.005647840531561462,0.008637873754152824,0.0054485049833887045,0.005049833887043189,False,False,False,False,False,False
57,0.0049833887043189366,0.005382059800664452,0.005714285714285714,0.009435215946843854,0.0049833887043189366,0.005249169435215947,False,False,False,False,False,False
58,0.004916943521594684,0.005382059800664452,0.005647840531561462,0.009501661129568106,0.004916943521594684,0.005182724252491695,False,False,False,False,False,False
59,0.0049833887043189366,0.005382059800664452,0.005847176079734219,0.009302325581395349,0.0054485049833887045,0.004850498338870432,False,False,False,False,False,False
60,0.0049833887043189366,0.0053156146179402,0.006179401993355481,0.009169435215946844,0.005581395348837209,0.004784053156146179,False,False,False,False,False,False
61,0.005182724252491695,0.005182724252491695,0.006179401993355481,0.008637873754152824,0.005249169435215947,0.004916943521594684,False,False,False,False,False,False
62,0.005714285714285714,0.005049833887043189,0.005980066445182724,0.007973421926910298,0.005049833887043189,0.005182724252491695,False,False,False,False,False,False
63,0.005714285714285714,0.0049833887043189366,0.005980066445182724,0.008372093023255815,0.0051162790697674414,0.005182724252491695,False,False,False,False,False,False
64,0.0049833887043189366,0.005182724252491695,0.006179401993355481,0.008571428571428572,0.0053156146179402,0.005049833887043189,False,False,False,False,False,False
65,0.004850498338870432,0.0049833887043189366,0.0060465116279069765,0.008305647840531562,0.0053156146179402,0.005049833887043189,False,False,False,False,False,False
