scan,dye1,dye2,dye3,dye4,dye5,dye6,dye1GT,dye2GT,dye3GT,dye4GT,dye5GT,dye6GT
1,0.02706480304955527,0.0067344345616264295,0.008132147395171537,0.02236340533672173,0.009529860228716646,0.0067344345616264295,False,False,False,False,False,False
2,0.027827191867852603,0.006226175349428208,0.007623888182973317,0.02147395171537484,0.009021601016518424,0.006861499364675985,False,False,False,False,False,False
3,0.02795425667090216,0.006226175349428208,0.007369758576874206,0.02147395171537484,0.010165184243964422,0.0067344345616264295,False,False,False,False,False,False
4,0.027827191867852603,0.005717916137229987,0.00698856416772554,0.019822109275730623,0.010673443456162644,0.0063532401524777635,False,False,False,False,False,False
5,0.028843710292249046,0.0055908513341804324,0.0071156289707750954,0.019695044472681066,0.011435832274459974,0.006607369758576874,False,False,False,False,False,False
6,0.028589580686149935,0.006480304955527319,0.00698856416772554,0.01855146124523507,0.011689961880559084,0.006226175349428208,False,False,False,False,False,False
7,0.026937738246505718,0.006607369758576874,0.0063532401524777635,0.019313850063532402,0.011308767471410418,0.0059720457433290975,False,False,False,False,False,False
8,0.026302414231257943,0.005844980940279542,0.006099110546378653,0.019313850063532402,0.010927573062261754,0.0063532401524777635,False,False,False,False,False,False
9,0.026937738246505718,0.0052096569250317665,0.006861499364675985,0.019186785260482845,0.011689961880559084,0.00698856416772554,False,False,False,False,False,False
10,0.026429479034307497,0.004955527318932656,0.00698856416772554,0.01829733163913596,0.01207115628970775,0.007496823379923761,False,False,False,False,False,False
11,0.02579415501905972,0.0048284625158831005,0.0067344345616264295,0.017789072426937738,0.011308767471410418,0.008005082592121982,False,False,False,False,False,False
12,0.024015247776365947,0.004955527318932656,0.007242693773824651,0.016645489199491742,0.010292249047013978,0.008513341804320203,False,False,False,False,False,False
13,0.02185514612452351,0.0055908513341804324,0.007750952986022872,0.01639135959339263,0.009911054637865312,0.008894536213468869,False,False,False,False,False,False
14,0.019949174078780177,0.006099110546378653,0.007242693773824651,0.016772554002541296,0.009275730622617535,0.009275730622617535,False,False,False,False,False,False
