scan,dye1,dye2,dye3,dye4,dye5,dye6,dye1GT,dye2GT,dye3GT,dye4GT,dye5GT,dye6GT
1,0.020987112476559072,0.004907632765431114,0.005984918006623309,0.008897578103179987,0.005585923472848422,0.006383912540398197,False,False,False,False,False,False
2,0.01971032996847943,0.004588437138411203,0.005905119099868332,0.008338985755895144,0.005984918006623309,0.006304113633643219,False,False,False,False,False,False
3,0.018912340900929657,0.004468738778278737,0.005426325659338467,0.007740493955232813,0.006304113633643219,0.006024817460000798,False,False,False,False,False,False
4,0.017795156206359974,0.004588437138411203,0.004867733312053625,0.007381398874835415,0.006144515820133264,0.005745521286358377,False,False,False,False,False,False
5,0.016239077524637914,0.004628336591788692,0.004548537685033715,0.00786019231536528,0.006024817460000798,0.005466225112715955,False,False,False,False,False,False
6,0.014842596656425807,0.004468738778278737,0.004548537685033715,0.007820292861987791,0.006064716913378287,0.005266727845828512,False,False,False,False,False,False
7,0.013924909228743567,0.004309140964768783,0.00470813549854367,0.007461197781590392,0.006024817460000798,0.005186928939073535,False,False,False,False,False,False
8,0.013366316881458723,0.004309140964768783,0.004748034951921159,0.00690260543430555,0.006064716913378287,0.005107130032318557,False,False,False,False,False,False
9,0.01256832781390895,0.0040697442445038505,0.004787934405298648,0.006104616366755775,0.006304113633643219,0.00502733112556358,False,False,False,False,False,False
10,0.011570841479471732,0.0037505486174839405,0.00470813549854367,0.006024817460000798,0.005984918006623309,0.0049475322188086025,False,False,False,False,False,False
11,0.010453656784902047,0.0038702469776164066,0.004628336591788692,0.007501097234967881,0.005306627299206001,0.004867733312053625,False,False,False,False,False,False
12,0.009655667717352273,0.0040697442445038505,0.004468738778278737,0.008338985755895144,0.004907632765431114,0.004748034951921159,False,False,False,False,False,False
13,0.010174360611259627,0.003989945337748873,0.004748034951921159,0.009376371543709851,0.004987431672186091,0.00470813549854367,False,False,False,False,False,False
14,0.009655667717352273,0.003830347524238918,0.004548537685033715,0.010453656784902047,0.004628336591788692,0.004748034951921159,False,False,False,False,False,False
15,0.008977377009934964,0.003710649164106452,0.00438893987152376,0.012289031640266528,0.004229342058013805,0.00470813549854367,False,False,False,False,False,False
16,0.008338985755895144,0.003710649164106452,0.004428839324901249,0.013326417428081236,0.004269241511391294,0.004548537685033715,False,False,False,False,False,False
17,0.007421298328212904,0.0040697442445038505,0.004508638231656226,0.014204205402385987,0.004269241511391294,0.00438893987152376,False,False,False,False,False,False
18,0.006663208714040618,0.0041894426046363165,0.004668236045166182,0.01348601524159119,0.004149543151258828,0.004229342058013805,False,False,False,False,False,False
19,0.006423811993775686,0.003989945337748873,0.004867733312053625,0.012767825080796394,0.0041894426046363165,0.003989945337748873,False,False,False,False,False,False
20,0.005785420739735866,0.004109643697881339,0.004787934405298648,0.011690539839604197,0.004109643697881339,0.003950045884371384,False,False,False,False,False,False
21,0.005266727845828512,0.004468738778278737,0.004748034951921159,0.01065315405178949,0.0037904480708614292,0.0040697442445038505,False,False,False,False,False,False
22,0.005226828392451023,0.004309140964768783,0.004907632765431114,0.00941627099708734,0.003830347524238918,0.004149543151258828,False,False,False,False,False,False
23,0.005226828392451023,0.0037505486174839405,0.005147029485696046,0.008378885209272633,0.0040697442445038505,0.003989945337748873,False,False,False,False,False,False
24,0.005306627299206001,0.0034313529904640306,0.005107130032318557,0.007939991222120257,0.0041894426046363165,0.003830347524238918,False,False,False,False,False,False
25,0.005546024019470934,0.0035909508039739853,0.004827833858676136,0.008139488489007701,0.004269241511391294,0.0038702469776164066,False,False,False,False,False,False
26,0.005506124566093445,0.003830347524238918,0.004748034951921159,0.008977377009934964,0.004269241511391294,0.003950045884371384,False,False,False,False,False,False
27,0.005226828392451023,0.003910146430993896,0.004827833858676136,0.009535969357219806,0.004229342058013805,0.003989945337748873,False,False,False,False,False,False
28,0.005147029485696046,0.004029844791126362,0.004748034951921159,0.009575868810597295,0.004229342058013805,0.003950045884371384,False,False,False,False,False,False
29,0.0050672305789410685,0.004109643697881339,0.004668236045166182,0.009336472090332363,0.004149543151258828,0.0038702469776164066,False,False,False,False,False,False
30,0.004748034951921159,0.0040697442445038505,0.004588437138411203,0.008897578103179987,0.003950045884371384,0.003830347524238918,False,False,False,False,False,False
31,0.004269241511391294,0.004109643697881339,0.004508638231656226,0.008737980289670032,0.0037505486174839405,0.003710649164106452,False,False,False,False,False,False
32,0.003950045884371384,0.0041894426046363165,0.00438893987152376,0.00881777919642501,0.0037904480708614292,0.0037505486174839405,False,False,False,False,False,False
33,0.0037505486174839405,0.004428839324901249,0.004309140964768783,0.008378885209272633,0.0040697442445038505,0.0038702469776164066,False,False,False,False,False,False
34,0.0037505486174839405,0.004468738778278737,0.004468738778278737,0.007939991222120257,0.004309140964768783,0.003910146430993896,False,False,False,False,False,False
35,0.003710649164106452,0.004149543151258828,0.004668236045166182,0.007620795595100347,0.004109643697881339,0.0038702469776164066,False,False,False,False,False,False
36,0.0037904480708614292,0.0041894426046363165,0.004867733312053625,0.0075808961417228584,0.004109643697881339,0.0037904480708614292,False,False,False,False,False,False
37,0.0038702469776164066,0.004269241511391294,0.004588437138411203,0.0077005945018553245,0.0041894426046363165,0.003710649164106452,False,False,False,False,False,False
38,0.0040697442445038505,0.004309140964768783,0.004309140964768783,0.008219287395762678,0.004349040418146271,0.003710649164106452,False,False,False,False,False,False
39,0.0038702469776164066,0.00438893987152376,0.0040697442445038505,0.007820292861987791,0.004149543151258828,0.003670749710728963,False,False,False,False,False,False
40,0.0037904480708614292,0.004508638231656226,0.003989945337748873,0.007900091768742769,0.003989945337748873,0.003670749710728963,False,False,False,False,False,False
41,0.004109643697881339,0.004428839324901249,0.004149543151258828,0.007939991222120257,0.003910146430993896,0.003710649164106452,False,False,False,False,False,False
42,0.00438893987152376,0.004109643697881339,0.004508638231656226,0.007979890675497746,0.004149543151258828,0.003710649164106452,False,False,False,False,False,False
43,0.00438893987152376,0.003830347524238918,0.00470813549854367,0.007421298328212904,0.004349040418146271,0.003710649164106452,False,False,False,False,False,False
44,0.004309140964768783,0.003710649164106452,0.004787934405298648,0.0068228065275505725,0.00438893987152376,0.0037904480708614292,False,False,False,False,False,False
45,0.004109643697881339,0.003511151897219008,0.004827833858676136,0.006423811993775686,0.004428839324901249,0.003830347524238918,False,False,False,False,False,False
46,0.003830347524238918,0.0035510513505964967,0.004907632765431114,0.006104616366755775,0.004548537685033715,0.003830347524238918,False,False,False,False,False,False
47,0.003710649164106452,0.003830347524238918,0.004787934405298648,0.006224314726888241,0.004508638231656226,0.0038702469776164066,False,False,False,False,False,False
48,0.0037904480708614292,0.003989945337748873,0.00470813549854367,0.006423811993775686,0.004349040418146271,0.0038702469776164066,False,False,False,False,False,False
49,0.0038702469776164066,0.003830347524238918,0.0049475322188086025,0.006344013087020707,0.004349040418146271,0.003830347524238918,False,False,False,False,False,False
50,0.003950045884371384,0.003710649164106452,0.004987431672186091,0.006144515820133264,0.004349040418146271,0.0037904480708614292,False,False,False,False,False,False
51,0.004229342058013805,0.004029844791126362,0.004787934405298648,0.0059450185532458205,0.004309140964768783,0.003830347524238918,False,False,False,False,False,False
52,0.00438893987152376,0.003950045884371384,0.004668236045166182,0.006144515820133264,0.0041894426046363165,0.003950045884371384,False,False,False,False,False,False
53,0.004508638231656226,0.0035510513505964967,0.004668236045166182,0.00658340980728564,0.003950045884371384,0.003989945337748873,False,False,False,False,False,False
