scan,dye1,dye2,dye3,dye4,dye5,dye6,dye1GT,dye2GT,dye3GT,dye4GT,dye5GT,dye6GT
1,0.00857827128238624,0.007184846505551927,0.007750925321140866,0.012061833224472022,0.00953625081645983,0.0074461136512083605,False,False,False,False,False,False
2,0.008229915088177662,0.007359024602656216,0.007750925321140866,0.011757021554539516,0.009579795340735902,0.007707380796864794,False,False,False,False,False,False
3,0.008099281515349445,0.007271935554104071,0.00762029174831265,0.010799042020465926,0.009753973437840192,0.007881558893969083,False,False,False,False,False,False
4,0.007968647942521228,0.006880034835619421,0.007750925321140866,0.009710428913564119,0.009841062486392336,0.008186370563901589,False,False,False,False,False,False
5,0.0080121924667973,0.006531678641410843,0.008186370563901589,0.009579795340735902,0.009274983670803396,0.008621815806662313,False,False,False,False,False,False
6,0.007925103418245155,0.006531678641410843,0.008273459612453734,0.009666884389288047,0.008795993903766602,0.009187894622251253,False,False,False,False,False,False
7,0.007881558893969083,0.00666231221423906,0.008142826039625517,0.009841062486392336,0.008621815806662313,0.009797517962116264,False,False,False,False,False,False
8,0.007838014369693011,0.006923579359895493,0.007881558893969083,0.009841062486392336,0.008491182233834096,0.010145874156324843,False,False,False,False,False,False
9,0.007663836272588722,0.006923579359895493,0.007750925321140866,0.010015240583496626,0.008404093185281951,0.010320052253429132,False,False,False,False,False,False
10,0.007141301981275855,0.006792945787067277,0.007489658175484433,0.00992815153494448,0.008186370563901589,0.010363596777705203,False,False,False,False,False,False
11,0.006836490311343348,0.006880034835619421,0.007315480078380144,0.010581319399085565,0.008229915088177662,0.010407141301981275,False,False,False,False,False,False
12,0.007097757456999782,0.006923579359895493,0.0074461136512083605,0.010755497496189854,0.008317004136729806,0.010232963204876986,False,False,False,False,False,False
13,0.007141301981275855,0.007097757456999782,0.007359024602656216,0.010799042020465926,0.007838014369693011,0.009753973437840192,False,False,False,False,False,False
14,0.006618767689962987,0.00705421293272371,0.007010668408447638,0.011016764641846288,0.007184846505551927,0.009100805573699107,False,False,False,False,False,False
15,0.006531678641410843,0.006749401262791204,0.007097757456999782,0.011539298933159156,0.006836490311343348,0.008621815806662313,False,False,False,False,False,False
16,0.006792945787067277,0.006792945787067277,0.007184846505551927,0.011234487263226648,0.006792945787067277,0.008534726758110168,False,False,False,False,False,False
17,0.007010668408447638,0.007141301981275855,0.007359024602656216,0.010799042020465926,0.007271935554104071,0.008534726758110168,False,False,False,False,False,False
18,0.007271935554104071,0.007228391029827999,0.0075767472240365775,0.010450685826257348,0.0075767472240365775,0.008273459612453734,False,False,False,False,False,False
19,0.007794469845416939,0.007184846505551927,0.007838014369693011,0.01010232963204877,0.00762029174831265,0.008055736991073372,False,False,False,False,False,False
20,0.007838014369693011,0.007097757456999782,0.007925103418245155,0.009449161767907686,0.007489658175484433,0.0080121924667973,False,False,False,False,False,False
21,0.007359024602656216,0.006749401262791204,0.0080121924667973,0.00931852819507947,0.007184846505551927,0.008142826039625517,False,False,False,False,False,False
22,0.006967123884171565,0.006531678641410843,0.007750925321140866,0.009753973437840192,0.006792945787067277,0.008186370563901589,False,False,False,False,False,False
23,0.007184846505551927,0.006531678641410843,0.007402569126932288,0.010581319399085565,0.00705421293272371,0.007838014369693011,False,False,False,False,False,False
24,0.007315480078380144,0.006531678641410843,0.007315480078380144,0.010363596777705203,0.007402569126932288,0.007402569126932288,False,False,False,False,False,False
25,0.007359024602656216,0.006618767689962987,0.007315480078380144,0.010189418680600915,0.007097757456999782,0.007228391029827999,False,False,False,False,False,False
26,0.007359024602656216,0.006792945787067277,0.007184846505551927,0.010145874156324843,0.0065752231656869145,0.007097757456999782,False,False,False,False,False,False
27,0.007359024602656216,0.006967123884171565,0.007315480078380144,0.010407141301981275,0.00666231221423906,0.007010668408447638,False,False,False,False,False,False
28,0.007402569126932288,0.007141301981275855,0.0074461136512083605,0.010537774874809492,0.00705421293272371,0.006880034835619421,False,False,False,False,False,False
29,0.0074461136512083605,0.007010668408447638,0.007402569126932288,0.010537774874809492,0.007184846505551927,0.006792945787067277,False,False,False,False,False,False
30,0.0075767472240365775,0.00666231221423906,0.007402569126932288,0.010058785107772698,0.006923579359895493,0.006749401262791204,False,False,False,False,False,False
31,0.007794469845416939,0.00666231221423906,0.007359024602656216,0.00992815153494448,0.006749401262791204,0.0067058567385151315,False,False,False,False,False,False
32,0.007794469845416939,0.006792945787067277,0.007315480078380144,0.010058785107772698,0.006836490311343348,0.006618767689962987,False,False,False,False,False,False
33,0.007707380796864794,0.006792945787067277,0.007359024602656216,0.010189418680600915,0.006967123884171565,0.006618767689962987,False,False,False,False,False,False
34,0.007707380796864794,0.006836490311343348,0.007402569126932288,0.011190942738950577,0.006967123884171565,0.00666231221423906,False,False,False,False,False,False
35,0.007663836272588722,0.007228391029827999,0.007184846505551927,0.011931199651643807,0.006923579359895493,0.00666231221423906,False,False,False,False,False,False
