scan,dye1,dye2,dye3,dye4,dye5,dye6,dye1GT,dye2GT,dye3GT,dye4GT,dye5GT,dye6GT
1,0.02166696306835023,0.0051573892939711895,0.005038828620546565,0.009544134210682316,0.00539451064082044,0.004653506431916533,False,False,False,False,False,False
2,0.01968107178848776,0.004831347442053471,0.005187029462327346,0.009988736736024661,0.005453790977532753,0.004742426936985002,False,False,False,False,False,False
3,0.017724820676981445,0.00492026794712194,0.0052463097990396584,0.009692335052463098,0.005483431145888909,0.0048017072736973145,False,False,False,False,False,False
4,0.016331732764242102,0.004979548283834252,0.0051573892939711895,0.009692335052463098,0.005542711482601221,0.0048906277787657835,False,False,False,False,False,False
5,0.015086845693283538,0.0047127867686288455,0.005009188452190409,0.009158812022052286,0.005779832829450471,0.004860987610409627,False,False,False,False,False,False
6,0.01387159879068113,0.0047127867686288455,0.004979548283834252,0.008625288991641472,0.006313355859861284,0.004831347442053471,False,False,False,False,False,False
7,0.012508151046297943,0.0048906277787657835,0.004949908115478096,0.00785464461438141,0.006550477206710534,0.0048906277787657835,False,False,False,False,False,False
8,0.011767146837394037,0.004949908115478096,0.0048906277787657835,0.0074989625941075345,0.006431916533285909,0.005009188452190409,False,False,False,False,False,False
9,0.011085422965202442,0.004831347442053471,0.0048017072736973145,0.007321121583970597,0.006135514849724346,0.005098108957258877,False,False,False,False,False,False
10,0.010581540103147786,0.004683146600272689,0.004949908115478096,0.007172920742189816,0.006076234513012034,0.005305590135751971,False,False,False,False,False,False
11,0.010196217914517754,0.004475665421779596,0.005098108957258877,0.0072322010789021285,0.005839113166162784,0.00563163198766969,False,False,False,False,False,False
12,0.009692335052463098,0.0043571047483549705,0.005216669630683502,0.007439682257395222,0.005453790977532753,0.00586875333451894,False,False,False,False,False,False
13,0.009010611180271504,0.0043571047483549705,0.005187029462327346,0.0075878830991760035,0.005127749125615033,0.005928033671231253,False,False,False,False,False,False
14,0.00847708814986069,0.004416385085067283,0.0051573892939711895,0.007558242930819847,0.005098108957258877,0.005957673839587409,False,False,False,False,False,False
15,0.007884284782737566,0.0045349457584919085,0.0051573892939711895,0.007736083940956784,0.005335230304108127,0.005987314007943565,False,False,False,False,False,False
16,0.007261841247258285,0.004594226095204221,0.005098108957258877,0.008417807813148378,0.00539451064082044,0.005957673839587409,False,False,False,False,False,False
17,0.006876519058628253,0.004475665421779596,0.005068468788902721,0.008654929159997628,0.005216669630683502,0.005750192661094315,False,False,False,False,False,False
18,0.006698678048491316,0.004416385085067283,0.00492026794712194,0.00856600865492916,0.005038828620546565,0.005513071314245065,False,False,False,False,False,False
19,0.006372636196573597,0.004505305590135752,0.004742426936985002,0.008151046297942973,0.004949908115478096,0.005187029462327346,False,False,False,False,False,False
20,0.005898393502875097,0.0045349457584919085,0.004831347442053471,0.007706443772600629,0.005068468788902721,0.00492026794712194,False,False,False,False,False,False
21,0.005483431145888909,0.004623866263560377,0.005009188452190409,0.0076768036042444724,0.005127749125615033,0.004772067105341158,False,False,False,False,False,False
22,0.005364870472464284,0.0048017072736973145,0.004979548283834252,0.0075878830991760035,0.005038828620546565,0.004772067105341158,False,False,False,False,False,False
23,0.005424150809176596,0.004831347442053471,0.005098108957258877,0.0075878830991760035,0.005009188452190409,0.004831347442053471,False,False,False,False,False,False
24,0.005335230304108127,0.004772067105341158,0.005305590135751971,0.00761752326753216,0.004979548283834252,0.0048017072736973145,False,False,False,False,False,False
25,0.005187029462327346,0.004623866263560377,0.005275949967395815,0.008151046297942973,0.0047127867686288455,0.0048017072736973145,False,False,False,False,False,False
26,0.004949908115478096,0.004386744916711127,0.005009188452190409,0.008269606971367598,0.004564585926848065,0.004683146600272689,False,False,False,False,False,False
27,0.004831347442053471,0.004149623569861877,0.0048906277787657835,0.008210326634655285,0.004475665421779596,0.0045349457584919085,False,False,False,False,False,False
28,0.005038828620546565,0.0040014227280810956,0.004949908115478096,0.008180686466299129,0.004208903906574189,0.004475665421779596,False,False,False,False,False,False
29,0.0051573892939711895,0.0041792637382180335,0.0048906277787657835,0.008388167644792223,0.004149623569861877,0.0044460252534234395,False,False,False,False,False,False
30,0.0048017072736973145,0.004653506431916533,0.004683146600272689,0.008121406129586816,0.004238544074930345,0.004475665421779596,False,False,False,False,False,False
31,0.004564585926848065,0.0048906277787657835,0.004594226095204221,0.008062125792874504,0.004268184243286502,0.0044460252534234395,False,False,False,False,False,False
32,0.004327464579998814,0.0045349457584919085,0.004623866263560377,0.007706443772600629,0.004119983401505721,0.004297824411642658,False,False,False,False,False,False
33,0.004149623569861877,0.0041792637382180335,0.004742426936985002,0.007321121583970597,0.004297824411642658,0.004208903906574189,False,False,False,False,False,False
34,0.004268184243286502,0.004238544074930345,0.0048017072736973145,0.006698678048491316,0.004653506431916533,0.004208903906574189,False,False,False,False,False,False
35,0.004416385085067283,0.0045349457584919085,0.005068468788902721,0.007113640405477503,0.004653506431916533,0.004208903906574189,False,False,False,False,False,False
