scan,dye1,dye2,dye3,dye4,dye5,dye6,dye1GT,dye2GT,dye3GT,dye4GT,dye5GT,dye6GT
1,0.01765650080256822,0.004738974241381946,0.006955591225254147,0.018115111213024535,0.009019338072307575,0.005274019720247649,False,False,False,False,False,False
2,0.017962241076205764,0.004815409309791332,0.006802721088435374,0.01658640984483681,0.0077199419093480085,0.005426889857066422,False,False,False,False,False,False
3,0.018115111213024535,0.005426889857066422,0.006496980814797829,0.014446227929373997,0.008560727661851257,0.005885500267522739,False,False,False,False,False,False
4,0.01803867614461515,0.005732630130703967,0.006191240541160285,0.01337613697164259,0.010165864098448368,0.00626767560956967,False,False,False,False,False,False
5,0.017885806007796375,0.005809065199113353,0.005809065199113353,0.014064052587327066,0.01093021478254223,0.006420545746388443,False,False,False,False,False,False
6,0.017962241076205764,0.005503324925475808,0.005579759993885195,0.013605442176870748,0.010777344645723459,0.006344110677979057,False,False,False,False,False,False
7,0.01880302682870901,0.005732630130703967,0.005274019720247649,0.013299701903233204,0.010165864098448368,0.006191240541160285,False,False,False,False,False,False
8,0.019185202170755943,0.00626767560956967,0.005274019720247649,0.012611786287548728,0.009707253687992051,0.006038370404341512,False,False,False,False,False,False
9,0.02002598792325919,0.006573415883207216,0.005579759993885195,0.01375831231368952,0.009630818619582664,0.00626767560956967,False,False,False,False,False,False
10,0.01857372162348085,0.006344110677979057,0.005656195062294581,0.012917526561186271,0.00932507834594512,0.00626767560956967,False,False,False,False,False,False
11,0.01742719559734006,0.006038370404341512,0.005503324925475808,0.01253535121913934,0.009172208209126348,0.005961935335932126,False,False,False,False,False,False
12,0.017121455323702513,0.005885500267522739,0.005350454788657036,0.012306046013911182,0.00871359779867003,0.005656195062294581,False,False,False,False,False,False
13,0.016968585186883742,0.006344110677979057,0.005350454788657036,0.013070396698005044,0.0077199419093480085,0.005656195062294581,False,False,False,False,False,False
14,0.01597492929756172,0.006191240541160285,0.005656195062294581,0.013223266834823817,0.00687915615684476,0.005579759993885195,False,False,False,False,False,False
15,0.015439883818696017,0.005426889857066422,0.005961935335932126,0.014140487655736451,0.006955591225254147,0.005197584651838264,False,False,False,False,False,False
16,0.014064052587327066,0.005350454788657036,0.005885500267522739,0.013681877245280135,0.007261331498891691,0.004968279446610105,False,False,False,False,False,False
17,0.012611786287548728,0.005809065199113353,0.005274019720247649,0.013452572040051975,0.007261331498891691,0.004968279446610105,False,False,False,False,False,False
18,0.011923870671864251,0.006038370404341512,0.004738974241381946,0.012917526561186271,0.0073377665673010775,0.005197584651838264,False,False,False,False,False,False
19,0.011694565466636093,0.005961935335932126,0.004738974241381946,0.012688221355958113,0.0073377665673010775,0.005274019720247649,False,False,False,False,False,False
20,0.010700909577314071,0.005426889857066422,0.004968279446610105,0.01375831231368952,0.006649850951616602,0.005197584651838264,False,False,False,False,False,False
21,0.009860123824810824,0.005197584651838264,0.005197584651838264,0.015516318887105404,0.005809065199113353,0.005197584651838264,False,False,False,False,False,False
22,0.009554383551173279,0.0051211495834288774,0.0051211495834288774,0.015439883818696017,0.005350454788657036,0.005274019720247649,False,False,False,False,False,False
23,0.009630818619582664,0.005044714515019491,0.005274019720247649,0.014828403271420928,0.005732630130703967,0.005274019720247649,False,False,False,False,False,False
24,0.009401513414354506,0.004968279446610105,0.005426889857066422,0.014216922724145839,0.0067262860200259875,0.004968279446610105,False,False,False,False,False,False
25,0.008637162730260644,0.0051211495834288774,0.0051211495834288774,0.013987617518917679,0.006955591225254147,0.00466253917297256,False,False,False,False,False,False
26,0.007796376977757395,0.005426889857066422,0.00466253917297256,0.013605442176870748,0.006573415883207216,0.004586104104563174,False,False,False,False,False,False
27,0.007261331498891691,0.005274019720247649,0.004586104104563174,0.01238248108232057,0.006420545746388443,0.004586104104563174,False,False,False,False,False,False
28,0.007108461362072919,0.004891844378200718,0.004586104104563174,0.012306046013911182,0.006573415883207216,0.004586104104563174,False,False,False,False,False,False
29,0.006955591225254147,0.004738974241381946,0.004968279446610105,0.01253535121913934,0.006496980814797829,0.004738974241381946,False,False,False,False,False,False
30,0.0067262860200259875,0.004891844378200718,0.005503324925475808,0.01337613697164259,0.006114805472750898,0.004891844378200718,False,False,False,False,False,False
31,0.00626767560956967,0.005044714515019491,0.005350454788657036,0.013223266834823817,0.005885500267522739,0.004738974241381946,False,False,False,False,False,False
32,0.005809065199113353,0.005044714515019491,0.005044714515019491,0.012917526561186271,0.006420545746388443,0.004586104104563174,False,False,False,False,False,False
33,0.005732630130703967,0.005274019720247649,0.0051211495834288774,0.012076740808683024,0.00626767560956967,0.00466253917297256,False,False,False,False,False,False
34,0.005885500267522739,0.005350454788657036,0.005350454788657036,0.01215317587709241,0.006420545746388443,0.004738974241381946,False,False,False,False,False,False
35,0.005732630130703967,0.005044714515019491,0.005274019720247649,0.012306046013911182,0.006573415883207216,0.004586104104563174,False,False,False,False,False,False
36,0.005274019720247649,0.005350454788657036,0.005044714515019491,0.013223266834823817,0.006496980814797829,0.004586104104563174,False,False,False,False,False,False
37,0.0051211495834288774,0.005579759993885195,0.004815409309791332,0.012306046013911182,0.00626767560956967,0.004738974241381946,False,False,False,False,False,False
